index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
56,DeKalb,Embry Hills,1721,114,583,459,0,1156,21,84,49,0,154,1310,
57,DeKalb,Evansdale Elem,3441,251,1106,802,1,2160,61,151,62,2,276,2436,
58,DeKalb,Emory South,3241,221,1055,916,6,2198,28,98,74,0,200,2398,
59,DeKalb,Emory Road,2290,129,617,437,7,1190,15,40,29,0,84,1274,
60,DeKalb,Fairington Elem,5455,340,1276,550,12,2178,105,311,105,6,527,2705,
61,DeKalb,Fernbank Elem,2125,145,691,797,3,1636,23,78,38,1,140,1776,
62,DeKalb,Flat Shoals Elem,2409,155,489,321,6,971,51,147,82,2,282,1253,
63,DeKalb,Flat Shoals Parkway,3449,167,1106,639,4,1916,44,221,105,2,372,2288,
64,DeKalb,Flat Rock Elem,3142,206,1080,444,4,1734,57,261,96,3,417,2151,
65,DeKalb,Flat Shoals,2649,144,510,359,6,1019,49,143,96,2,290,1309,
66,DeKalb,Flakes Mill Fire Station,2103,95,605,361,6,1067,31,158,72,2,263,1330,
67,DeKalb,Flat Shoals Library,2788,179,550,351,2,1082,64,185,72,1,322,1404,
68,DeKalb,Freedom Middle,3227,232,697,495,7,1431,83,180,92,2,357,1788,
69,DeKalb,Glennwood,2715,100,839,795,3,1737,15,106,71,2,194,1931,
70,DeKalb,Glenhaven,1880,181,437,280,4,902,62,64,49,0,175,1077,
71,DeKalb,Gresham Road,3601,181,1010,649,12,1852,48,189,125,5,367,2219,
72,DeKalb,Georgetown Sq,4155,293,1400,646,7,2346,57,239,87,1,384,2730,
73,DeKalb,Glenwood Road,2293,161,449,331,4,945,52,106,69,0,227,1172,
74,DeKalb,Hambrick Elem,3776,285,980,574,7,1846,65,196,108,4,373,2219,
75,DeKalb,Hawthorne Elem,3884,304,1208,743,5,2260,63,201,54,2,320,2580,
76,DeKalb,Henderson Mill,3104,203,1040,800,1,2044,44,146,60,0,250,2294,
77,DeKalb,Huntley Hills Elem,3508,320,1173,530,6,2029,78,179,69,0,326,2355,
78,DeKalb,Hugh Howell,1773,193,573,431,1,1198,32,115,45,0,192,1390,
79,DeKalb,Harris-Narvie J Harris Elem,4031,136,1288,663,8,2095,43,316,115,2,476,2571,
80,DeKalb,Harris-Margaret Harris ED,1462,130,461,310,5,906,25,65,36,0,126,1032,
81,DeKalb,Idlewood Elem,2472,216,672,396,8,1292,42,135,57,0,234,1526,
82,DeKalb,Indian Creek,2318,152,461,333,9,955,31,102,62,3,198,1153,
83,DeKalb,Johnson Estates,1600,78,561,599,0,1238,10,60,38,0,108,1346,
84,DeKalb,Jolly Elem,3679,242,854,606,10,1712,69,151,84,3,307,2019,
85,DeKalb,Kelley Lake Elem,3015,203,613,449,2,1267,80,153,114,1,348,1615,
86,DeKalb,Kingsley Elem,2490,221,873,683,5,1782,52,125,68,4,249,2031,
87,DeKalb,Kelley Chapel Road,1337,94,373,271,0,738,35,90,52,1,178,916,
88,DeKalb,Knollwood,2546,220,577,373,6,1176,58,109,97,5,269,1445,
89,DeKalb,Kittredge Elem,2161,159,813,540,4,1516,33,162,58,0,253,1769,
90,DeKalb,Lakeside High,3216,261,1155,858,2,2276,44,142,54,0,240,2516,
91,DeKalb,Lavista Road,2223,169,600,708,4,1481,23,81,55,0,159,1640,
92,DeKalb,Lavista,3223,229,909,678,5,1821,47,108,64,4,223,2044,
93,DeKalb,Lithonia,1730,173,303,164,3,643,72,100,58,0,230,873,
94,DeKalb,Lin-Mary Lin Elem,3009,155,1066,919,7,2147,22,102,76,1,201,2348,
95,DeKalb,Lithonia High,3610,276,817,438,9,1540,80,268,99,4,451,1991,
96,DeKalb,Livsey Elem,1350,100,509,340,0,949,22,75,35,0,132,1081,
97,DeKalb,Miller-Eldridge L Miller Elem 3455,243,783,600,5,1631,70,186,123,2,381,2012,,
98,DeKalb,McNair High,4160,230,1283,857,1,2371,65,174,129,4,372,2743,
99,DeKalb,Marbut Elem,4234,250,1107,518,15,1890,74,300,100,5,479,2369,
100,DeKalb,McNair,2794,138,698,518,5,1359,53,144,89,1,287,1646,
101,DeKalb,McLendon,3607,183,1025,878,9,2095,45,145,82,0,272,2367,
102,DeKalb,McWilliams,2517,121,786,484,2,1393,35,186,69,1,291,1684,
103,DeKalb,Medlock,2208,161,706,699,1,1567,33,71,54,1,159,1726,
104,DeKalb,Midvale Elem,2747,216,998,771,1,1986,37,146,80,2,265,2251,
105,DeKalb,Miller Grove,4747,283,1133,586,13,2015,69,256,103,1,429,2444,
106,DeKalb,Montclair Elem,2194,201,584,227,7,1019,43,99,29,0,171,1190,
107,DeKalb,Montreal,2586,202,793,530,2,1527,41,111,52,1,205,1732,
108,DeKalb,Meadowview,3511,179,794,633,10,1616,54,191,132,3,380,1996,
109,DeKalb,Memorial South,3138,201,624,320,13,1158,67,136,59,3,265,1423,
110,DeKalb,Midway,3139,148,629,550,6,1333,47,150,91,1,289,1622,
111,DeKalb,McNair Academy,1900,117,544,379,3,1043,30,86,66,2,184,1227,
112,DeKalb,Mount Vernon East,2651,234,1086,587,4,1911,35,159,43,0,237,2148,
113,DeKalb,Mathis-Bob Mathis Elem,2789,169,774,594,4,1541,55,188,107,1,351,1892,
114,DeKalb,Mount Vernon West,2303,144,985,488,9,1626,19,146,39,1,205,1831,
115,DeKalb,Metropolitan,3405,161,1301,689,7,2158,31,120,99,4,254,2412,
116,DeKalb,Montgomery Elem,2446,211,920,620,5,1756,36,127,49,1,213,1969,
117,DeKalb,Miller Grove Road,2151,136,581,408,2,1127,52,174,89,2,317,1444,
118,DeKalb,Midvale Road,1832,147,595,328,1,1071,27,113,39,1,180,1251,
119,DeKalb,Miller Grove High,3470,210,778,355,9,1352,78,201,90,0,369,1721,
120,DeKalb,North Decatur,2166,125,601,504,12,1242,19,71,52,1,143,1385,
121,DeKalb,North Hairston,2329,179,530,370,6,1085,58,135,62,3,258,1343,
122,DeKalb,Northlake,1509,154,469,452,1,1076,28,54,36,0,118,1194,
123,DeKalb,North Peachtree,1916,158,536,309,2,1005,38,84,29,3,154,1159,
124,DeKalb,Oak Grove Elem,2253,187,734,651,1,1573,45,105,63,0,213,1786,
125,DeKalb,Oakcliff Elem,2125,268,471,302,9,1050,61,62,41,1,165,1215,
126,DeKalb,Oakhurst,2398,112,958,683,2,1755,26,134,72,1,233,1988,
127,DeKalb,Oak View Elem,5011,286,1349,639,14,2288,78,380,108,5,571,2859,
128,DeKalb,Peachcrest,2458,136,528,380,4,1048,53,122,80,1,256,1304,
129,DeKalb,Peachtree Middle,3502,237,1168,614,4,2023,56,176,77,4,313,2336,
130,DeKalb,Princeton Elem,2376,131,722,374,4,1231,41,145,84,1,271,1502,
131,DeKalb,Pine Lake,632,226,121,69,0,416,21,15,7,0,43,459,
132,DeKalb,Pleasantdale Road,4538,384,1076,547,7,2014,91,195,99,1,386,2400,
133,DeKalb,Ponce de Leon,3766,120,837,810,11,1778,27,112,87,1,227,2005,
134,DeKalb,Panola,1586,107,390,289,2,788,34,93,43,0,170,958,
135,DeKalb,Panola Way Elem,2252,146,459,270,17,892,59,131,45,5,240,1132,
136,DeKalb,Piney Grove,2018,124,431,286,7,848,46,102,52,0,200,1048,
137,DeKalb,Panola Road,2884,148,815,463,5,1431,45,201,101,3,350,1781,
138,DeKalb,Rainbow Elem,3768,201,978,715,6,1900,66,237,121,2,426,2326,
139,DeKalb,Redan Elem,3020,174,906,515,8,1603,44,241,82,0,367,1970,
140,DeKalb,Rehoboth,1813,142,511,606,3,1262,24,70,58,0,152,1414,
141,DeKalb,Rockbridge Elem,3595,250,786,436,12,1484,72,179,80,6,337,1821,
142,DeKalb,Rock Chapel Elem,2910,172,911,438,6,1527,49,214,71,1,335,1862,
143,DeKalb,Rowland Elem,3765,240,731,494,6,1471,58,213,97,3,371,1842,
144,DeKalb,Redan-Trotti Library,3990,204,1025,620,17,1866,69,247,110,2,428,2294,
145,DeKalb,Rockbridge Road,3965,250,1275,863,7,2395,68,232,111,1,412,2807,
146,DeKalb,Rowland Road,2080,153,480,371,5,1009,44,123,58,3,228,1237,
147,DeKalb,Redan Road,2932,184,724,428,6,1342,49,187,91,4,331,1673,
148,DeKalb,Rock Chapel Road,4178,200,1347,696,15,2258,67,318,133,4,522,2780,
149,DeKalb,Redan Middle,2496,128,712,462,2,1304,31,173,65,3,272,1576,
150,DeKalb,Sagamore Hills Elem,2925,235,959,958,0,2152,51,131,91,0,273,2425,
151,DeKalb,Scott,2805,130,813,886,1,1830,22,94,80,0,196,2026,
152,DeKalb,Shaw-Robert Shaw Elem,2892,204,757,505,3,1469,69,138,86,0,293,1762,
153,DeKalb,Stone Mountain Elem,2338,142,465,645,2,1254,31,117,88,0,236,1490,
154,DeKalb,Silver Lake,4979,279,1736,1044,5,3064,55,307,110,0,472,3536,
155,DeKalb,Skyland,2100,187,741,416,5,1349,50,118,54,1,223,1572,
156,DeKalb,Snapfinger Elem,1894,127,511,430,1,1069,45,105,66,0,216,1285,
157,DeKalb,Smoke Rise,2108,177,717,565,1,1460,40,116,75,0,231,1691,
158,DeKalb,Stone Mtn Middle,3247,213,504,274,9,1000,93,128,74,8,303,1303,
159,DeKalb,Stone Mill Elem,3714,264,531,391,10,1196,87,155,77,4,323,1519,
160,DeKalb,Shadow Rock Elem,4347,232,1294,889,5,2420,72,284,138,6,500,2920,
161,DeKalb,Stoneview Elem,1988,122,412,201,6,741,47,86,53,4,190,931,
162,DeKalb,Salem Middle,3519,174,1169,713,4,2060,52,234,124,3,413,2473,
163,DeKalb,Shamrock,1600,168,491,511,2,1172,17,52,34,1,104,1276,
164,DeKalb,South Deshon,3470,198,1030,531,12,1771,73,256,96,1,426,2197,
165,DeKalb,Stone Mtn Champion,3098,274,643,433,5,1355,56,150,59,4,269,1624,
166,DeKalb,Stone Mtn,1711,157,322,273,3,755,45,91,54,0,190,945,
167,DeKalb,Snapfinger Road N,2705,174,534,391,6,1105,66,166,81,0,313,1418,
168,DeKalb,Snapfinger Road S,1960,130,593,356,2,1081,38,133,78,1,250,1331,
169,DeKalb,Stephenson Middle,3822,243,1176,698,1,2118,78,243,108,1,430,2548,
170,DeKalb,South Hairston,3814,282,875,542,9,1708,84,219,98,6,407,2115,
171,DeKalb,Stephenson High,3555,212,1005,697,4,1918,54,216,110,3,383,2301,
172,DeKalb,Stonecrest Library,3720,173,1237,459,9,1878,47,300,82,5,434,2312,
173,DeKalb,Snapfinger Road,4872,163,1817,916,10,2906,54,399,155,1,609,3515,
174,DeKalb,Terry Mill,2808,184,854,515,2,1555,49,132,89,3,273,1828,
175,DeKalb,Toney Elem,1729,111,378,286,3,778,53,86,63,3,205,983,
176,DeKalb,Tucker Library,3506,181,1332,814,4,2331,44,214,92,1,351,2682,
177,DeKalb,Tilly Mill Road,1552,146,598,346,0,1090,32,93,39,1,165,1255,
178,DeKalb,Tucker,2932,146,982,648,6,1782,18,181,69,2,270,2052,
179,DeKalb,Valley Brook,1037,134,301,254,5,694,19,31,23,1,74,768,
180,DeKalb,Wadsworth,3159,204,703,525,9,1441,74,177,123,2,376,1817,
181,DeKalb,Wesley Chapel Library,2922,159,911,593,5,1668,46,208,120,2,376,2044,
182,DeKalb,Woodrow Road,3493,191,894,388,11,1484,65,217,105,1,388,1872,
183,DeKalb,Winnona Park,2020,53,852,595,2,1502,16,75,31,0,122,1624,
184,DeKalb,Woodridge Elem,3851,236,817,633,7,1693,89,224,131,4,448,2141,
185,DeKalb,Warren Tech,1364,179,358,235,4,776,32,65,30,0,127,903,
186,DeKalb,Woodward,3193,182,1000,819,2,2003,21,134,90,1,246,2249,
187,DeKalb,White Oak,2951,246,597,365,5,1213,77,135,54,2,268,1481,
188,DeKalb,Winters Chapel,1434,148,512,349,1,1010,26,73,33,1,133,1143,
189,DeKalb,Wynbrooke Elem,3496,252,1117,729,9,2107,47,231,97,3,378,2485,
190,DeKalb,Young Road,1951,83,652,375,4,1114,26,122,61,3,212,1326,
