index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
67,DeKalb,Flat Shoals Library,2788,220,662,367,3,1252,27,77,44,0,148,1400,
68,DeKalb,Freedom Middle,3227,288,817,475,9,1589,31,82,92,0,205,1794,
69,DeKalb,Glennwood,2715,86,802,742,5,1635,21,108,102,0,231,1866,
70,DeKalb,Glenhaven,1880,218,468,280,3,969,30,41,44,1,116,1085,
71,DeKalb,Gresham Road,3601,201,1076,661,14,1952,26,105,100,3,234,2186,
72,DeKalb,Georgetown Sq,4155,272,1343,599,6,2220,63,238,114,3,418,2638,
73,DeKalb,Glenwood Road,2293,196,522,343,4,1065,18,39,57,0,114,1179,
74,DeKalb,Hambrick Elem,3776,301,1030,550,10,1891,38,132,120,1,291,2182,
75,DeKalb,Hawthorne Elem,3884,312,1228,668,4,2212,43,160,92,2,297,2509,
76,DeKalb,Henderson Mill,3104,203,965,723,2,1893,39,167,101,0,307,2200,
77,DeKalb,Huntley Hills Elem,3508,320,1135,480,4,1939,62,174,91,1,328,2267,
78,DeKalb,Hugh Howell,1773,172,549,377,1,1099,40,119,78,0,237,1336,
79,DeKalb,Harris-Narvie J Harris Elem,4031,167,1487,668,9,2331,16,132,104,1,253,2584,
80,DeKalb,Harris-Margaret Harris ED,1462,127,450,289,5,871,21,66,49,0,136,1007,
81,DeKalb,Idlewood Elem,2472,242,730,365,8,1345,19,90,75,0,184,1529,
82,DeKalb,Indian Creek,2318,172,493,343,12,1020,12,52,45,1,110,1130,
83,DeKalb,Johnson Estates,1600,62,507,553,0,1122,9,65,56,0,130,1252,
84,DeKalb,Jolly Elem,3679,267,867,567,13,1714,36,110,105,2,253,1967,
85,DeKalb,Kelley Lake Elem,3015,261,687,489,3,1440,28,77,72,0,177,1617,
86,DeKalb,Kingsley Elem,2490,211,791,572,6,1580,44,162,128,3,337,1917,
87,DeKalb,Kelley Chapel Road,1337,116,430,250,0,796,15,31,62,1,109,905,
88,DeKalb,Knollwood,2546,239,619,385,10,1253,40,69,81,0,190,1443,
89,DeKalb,Kittredge Elem,2161,136,700,474,4,1314,41,212,104,0,357,1671,
90,DeKalb,Lakeside High,3216,244,1047,698,1,1990,52,187,173,1,413,2403,
91,DeKalb,Lavista Road,2223,144,562,599,4,1309,37,87,136,0,260,1569,
92,DeKalb,Lavista,3223,221,840,618,8,1687,46,121,86,0,253,1940,
93,DeKalb,Lithonia,1730,217,361,185,3,766,33,46,35,0,114,880,
94,DeKalb,Lin-Mary Lin Elem,3009,136,994,875,6,2011,25,109,87,1,222,2233,
95,DeKalb,Lithonia High,3610,330,1001,460,11,1802,32,94,70,2,198,2000,
96,DeKalb,Livsey Elem,1350,97,472,303,0,872,22,94,56,0,172,1044,
97,DeKalb,Miller-Eldridge L Miller Elem 3455,285,882,607,7,1781,31,92,98,1,222,2003,,
98,DeKalb,McNair High,4160,263,1312,830,4,2409,32,128,126,1,287,2696,
99,DeKalb,Marbut Elem,4234,298,1292,548,13,2151,35,132,68,6,241,2392,
100,DeKalb,McNair,2794,171,757,522,4,1454,19,82,65,1,167,1621,
101,DeKalb,McLendon,3607,190,995,796,5,1986,29,139,138,2,308,2294,
102,DeKalb,McWilliams,2517,138,870,471,3,1482,20,103,83,0,206,1688,
103,DeKalb,Medlock,2208,136,637,634,2,1409,47,111,97,0,255,1664,
104,DeKalb,Midvale Elem,2747,191,909,675,4,1779,50,180,143,0,373,2152,
105,DeKalb,Miller Grove,4747,320,1270,597,11,2198,25,124,83,3,235,2433,
106,DeKalb,Montclair Elem,2194,206,610,223,4,1043,37,70,26,1,134,1177,
107,DeKalb,Montreal,2586,212,814,469,3,1498,31,78,82,0,191,1689,
108,DeKalb,Meadowview,3511,202,901,629,10,1742,30,93,121,2,246,1988,
109,DeKalb,Memorial South,3138,224,663,318,14,1219,38,76,56,2,172,1391,
110,DeKalb,Midway,3139,172,691,524,6,1393,25,83,100,1,209,1602,
111,DeKalb,McNair Academy,1900,124,567,392,2,1085,20,53,55,3,131,1216,
112,DeKalb,Mount Vernon East,2651,219,951,492,3,1665,34,223,107,0,364,2029,
113,DeKalb,Mathis-Bob Mathis Elem,2789,206,841,597,5,1649,16,113,87,0,216,1865,
114,DeKalb,Mount Vernon West,2303,118,863,417,5,1403,38,205,79,3,325,1728,
115,DeKalb,Metropolitan,3405,161,1261,675,8,2105,27,94,88,0,209,2314,
116,DeKalb,Montgomery Elem,2446,166,770,534,3,1473,58,202,118,2,380,1853,
117,DeKalb,Miller Grove Road,2151,178,674,419,5,1276,12,81,71,0,164,1440,
118,DeKalb,Midvale Road,1832,153,605,315,2,1075,14,86,36,0,136,1211,
119,DeKalb,Miller Grove High,3470,266,900,377,8,1551,24,92,64,0,180,1731,
120,DeKalb,North Decatur,2166,126,585,455,11,1177,9,67,70,2,148,1325,
121,DeKalb,North Hairston,2329,215,594,384,5,1198,28,76,39,4,147,1345,
122,DeKalb,Northlake,1509,134,430,397,1,962,38,72,72,0,182,1144,
123,DeKalb,North Peachtree,1916,166,517,281,3,967,25,84,42,2,153,1120,
124,DeKalb,Oak Grove Elem,2253,172,655,577,0,1404,55,147,116,0,318,1722,
125,DeKalb,Oakcliff Elem,2125,282,454,289,8,1033,44,67,49,0,160,1193,
126,DeKalb,Oakhurst,2398,114,930,641,1,1686,21,124,92,0,237,1923,
127,DeKalb,Oak View Elem,5011,326,1572,639,17,2554,32,164,89,2,287,2841,
128,DeKalb,Peachcrest,2458,170,575,384,4,1133,18,68,72,1,159,1292,
129,DeKalb,Peachtree Middle,3502,253,1132,559,5,1949,35,174,105,3,317,2266,
130,DeKalb,Princeton Elem,2376,161,787,392,4,1344,19,87,60,1,167,1511,
131,DeKalb,Pine Lake,632,224,117,62,0,403,19,12,8,0,39,442,
132,DeKalb,Pleasantdale Road,4538,407,1112,548,6,2073,56,139,83,1,279,2352,
133,DeKalb,Ponce de Leon,3766,110,826,766,12,1714,38,95,101,1,235,1949,
134,DeKalb,Panola,1586,129,440,301,2,872,9,46,34,0,89,961,
135,DeKalb,Panola Way Elem,2252,189,539,270,17,1015,21,53,36,4,114,1129,
136,DeKalb,Piney Grove,2018,157,498,289,7,951,14,38,44,0,96,1047,
137,DeKalb,Panola Road,2884,168,929,492,7,1596,27,92,65,2,186,1782,
138,DeKalb,Rainbow Elem,3768,237,1095,710,7,2049,29,128,119,2,278,2327,
139,DeKalb,Redan Elem,3020,200,1052,529,8,1789,18,108,62,0,188,1977,
140,DeKalb,Rehoboth,1813,128,469,532,2,1131,30,87,94,0,211,1342,
141,DeKalb,Rockbridge Elem,3595,305,900,451,17,1673,28,79,63,1,171,1844,
142,DeKalb,Rock Chapel Elem,2910,197,1012,445,7,1661,22,118,57,0,197,1858,
143,DeKalb,Rowland Elem,3765,266,866,506,9,1647,38,86,76,0,200,1847,
144,DeKalb,Redan-Trotti Library,3990,251,1155,633,18,2057,23,127,92,1,243,2300,
145,DeKalb,Rockbridge Road,3965,275,1344,852,8,2479,38,155,107,0,300,2779,
146,DeKalb,Rowland Road,2080,172,534,369,7,1082,23,68,52,0,143,1225,
147,DeKalb,Redan Road,2932,215,837,447,8,1507,24,76,61,0,161,1668,
148,DeKalb,Rock Chapel Road,4178,246,1487,681,15,2429,21,167,87,3,278,2707,
149,DeKalb,Redan Middle,2496,142,805,464,5,1416,17,86,56,0,159,1575,
150,DeKalb,Sagamore Hills Elem,2925,212,901,849,0,1962,68,144,159,0,371,2333,
151,DeKalb,Scott,2805,116,767,802,0,1685,32,108,128,0,268,1953,
152,DeKalb,Shaw-Robert Shaw Elem,2892,244,789,501,3,1537,19,79,85,0,183,1720,
153,DeKalb,Stone Mountain Elem,2338,154,503,588,3,1248,18,73,95,0,186,1434,
154,DeKalb,Silver Lake,4979,246,1540,903,4,2693,61,371,174,2,608,3301,
155,DeKalb,Skyland,2100,181,635,362,5,1183,52,160,73,1,286,1469,
156,DeKalb,Snapfinger Elem,1894,152,554,403,1,1110,22,65,79,0,166,1276,
157,DeKalb,Smoke Rise,2108,155,682,482,1,1320,52,136,122,0,310,1630,
158,DeKalb,Stone Mtn Middle,3247,286,577,279,15,1157,27,57,59,2,145,1302,
159,DeKalb,Stone Mill Elem,3714,321,623,407,11,1362,32,73,52,3,160,1522,
160,DeKalb,Shadow Rock Elem,4347,273,1446,857,8,2584,31,130,158,3,322,2906,
161,DeKalb,Stoneview Elem,1988,150,467,207,7,831,22,40,44,3,109,940,
162,DeKalb,Salem Middle,3519,205,1281,710,6,2202,23,128,120,1,272,2474,
163,DeKalb,Shamrock,1600,145,447,453,3,1048,36,66,67,0,169,1217,
164,DeKalb,South Deshon,3470,233,1171,545,9,1958,35,102,77,4,218,2176,
165,DeKalb,Stone Mtn Champion,3098,302,733,416,10,1461,31,68,61,0,160,1621,
166,DeKalb,Stone Mtn,1711,174,357,272,3,806,29,56,46,0,131,937,
167,DeKalb,Snapfinger Road N,2705,207,637,396,4,1244,33,65,61,1,160,1404,
168,DeKalb,Snapfinger Road S,1960,153,668,379,3,1203,14,67,55,0,136,1339,
169,DeKalb,Stephenson Middle,3822,283,1290,687,1,2261,39,124,103,1,267,2528,
170,DeKalb,South Hairston,3814,340,990,522,12,1864,32,111,98,1,242,2106,
171,DeKalb,Stephenson High,3555,251,1114,678,5,2048,18,104,122,2,246,2294,
172,DeKalb,Stonecrest Library,3720,201,1398,461,12,2072,20,150,80,2,252,2324,
173,DeKalb,Snapfinger Road,4872,202,1980,907,11,3100,18,242,160,0,420,3520,
174,DeKalb,Terry Mill,2808,218,881,524,2,1625,13,96,63,2,174,1799,
175,DeKalb,Toney Elem,1729,139,419,294,6,858,21,49,50,0,120,978,
176,DeKalb,Tucker Library,3506,167,1236,730,3,2136,47,247,139,1,434,2570,
177,DeKalb,Tilly Mill Road,1552,136,524,296,1,957,32,131,72,0,235,1192,
178,DeKalb,Tucker,2932,136,961,573,3,1673,23,157,120,2,302,1975,
179,DeKalb,Valley Brook,1037,129,275,230,5,639,20,45,38,1,104,743,
180,DeKalb,Wadsworth,3159,250,776,563,10,1599,28,103,85,0,216,1815,
181,DeKalb,Wesley Chapel Library,2922,188,1014,586,6,1794,17,113,107,1,238,2032,
182,DeKalb,Woodrow Road,3493,237,1002,408,11,1658,24,112,80,1,217,1875,
183,DeKalb,Winnona Park,2020,51,809,536,2,1398,13,88,67,0,168,1566,
184,DeKalb,Woodridge Elem,3851,308,943,674,11,1936,29,114,92,0,235,2171,
185,DeKalb,Warren Tech,1364,170,356,215,3,744,34,58,39,1,132,876,
186,DeKalb,Woodward,3193,170,938,721,1,1830,21,157,148,0,326,2156,
187,DeKalb,White Oak,2951,289,686,359,6,1340,32,50,60,1,143,1483,
188,DeKalb,Winters Chapel,1434,135,455,307,2,899,32,102,62,0,196,1095,
189,DeKalb,Wynbrooke Elem,3496,268,1204,686,12,2170,34,133,121,0,288,2458,
190,DeKalb,Young Road,1951,97,690,365,8,1160,12,91,66,0,169,1329,
