index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
361,Fulton,SS14,1412,82,590,295,1,968,17,112,22,0,151,1119,
362,Fulton,SS15A,2756,206,729,264,6,1205,55,161,29,0,245,1450,
363,Fulton,SS15B,1730,173,535,209,2,919,32,89,22,0,143,1062,
364,Fulton,SS16,2116,101,829,540,4,1474,14,131,52,1,198,1672,
365,Fulton,SS17,3686,266,1298,680,12,2256,62,207,78,3,350,2606,
366,Fulton,SS18A,657,39,267,161,0,467,10,35,13,0,58,525,
367,Fulton,SS18B,241,15,91,59,2,167,1,16,2,0,19,186,
368,Fulton,SS19A,3299,161,1069,418,6,1654,42,195,45,5,287,1941,
369,Fulton,SS19B,2342,110,836,353,63,1362,22,156,35,33,246,1608,
370,Fulton,SS20,2404,158,716,370,10,1254,31,127,45,3,206,1460,
371,Fulton,SS22,2834,182,741,523,2,1448,32,138,64,1,235,1683,
372,Fulton,SS26,3824,209,1169,376,13,1767,54,216,49,4,323,2090,
373,Fulton,SS29A,2842,189,1024,539,6,1758,25,143,44,1,213,1971,
374,Fulton,SS31,1703,70,648,341,0,1059,22,91,44,0,157,1216,
375,Fulton,UC01A,4234,243,944,299,8,1494,82,291,44,4,421,1915,
376,Fulton,UC01B,428,28,108,24,4,164,9,36,7,2,54,218,
377,Fulton,UC01D,6,0,0,0,0,0,0,0,0,0,0,0,
378,Fulton,UC01E,512,30,225,58,0,313,10,47,13,0,70,383,
379,Fulton,UC02A,5609,254,1731,929,11,2925,76,452,201,6,735,3660,
380,Fulton,UC02B,32,3,13,3,0,19,0,1,0,0,1,20,
381,Fulton,UC02C,3614,102,977,112,9,1200,47,282,23,6,358,1558,
382,Fulton,UC031,2745,124,560,428,21,1133,42,149,77,4,272,1405,
383,Fulton,UC032,393,17,115,74,1,207,6,26,13,0,45,252,
