index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
362,Fulton,SS15A,2756,215,696,238,5,1154,52,201,56,1,310,1464,
363,Fulton,SS15B,1730,152,475,180,2,809,53,151,51,0,255,1064,
364,Fulton,SS16,2116,87,694,447,5,1233,34,260,143,0,437,1670,
365,Fulton,SS17,3686,253,1098,576,13,1940,73,397,189,2,661,2601,
366,Fulton,SS18A,657,32,215,112,0,359,18,82,65,0,165,524,
367,Fulton,SS18B,241,13,72,46,1,132,2,31,14,0,47,179,
368,Fulton,SS19A,3299,167,970,367,5,1509,39,299,95,6,439,1948,
369,Fulton,SS19B,2342,117,765,293,70,1245,24,243,93,26,386,1631,
370,Fulton,SS20,2404,154,658,306,11,1129,36,185,100,1,322,1451,
371,Fulton,SS22,2834,160,654,393,1,1208,53,239,180,2,474,1682,
372,Fulton,SS26,3824,200,1082,338,14,1634,65,311,86,3,465,2099,
373,Fulton,SS29A,2842,159,902,437,4,1502,59,264,141,3,467,1969,
374,Fulton,SS31,1703,71,531,299,0,901,24,206,82,0,312,1213,
375,Fulton,UC01A,4234,278,1015,289,10,1592,58,220,56,2,336,1928,
376,Fulton,UC01B,428,30,123,26,5,184,6,22,5,1,34,218,
377,Fulton,UC01D,6,0,0,0,0,0,0,0,0,0,0,0,
378,Fulton,UC01E,512,38,237,54,0,329,5,35,17,0,57,386,
379,Fulton,UC02A,5609,283,1800,939,12,3034,47,397,208,6,658,3692,
380,Fulton,UC02B,32,2,13,3,0,18,1,1,0,0,2,20,
381,Fulton,UC02C,3614,124,1059,100,8,1291,32,205,39,7,283,1574,
382,Fulton,UC031,2745,139,604,404,21,1168,30,113,102,4,249,1417,
383,Fulton,UC032,393,19,120,77,1,217,6,23,11,0,40,257,
