index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
23,Clayton,Jonesboro 16,2560,57,64,60,0,181,265,519,313,5,1102,20,19,6,0,45,1328,
24,Clayton,Jonesboro 17,3359,29,55,38,0,122,284,750,467,11,1512,15,19,11,0,45,1679,
25,Clayton,Jonesboro 18,3301,34,121,66,0,221,311,856,407,6,1580,17,17,5,0,39,1840,
26,Clayton,Jonesboro 19,3299,37,76,45,0,158,279,851,493,12,1635,7,31,11,0,49,1842,
27,Clayton,Lake City,3217,33,124,53,2,212,252,774,349,8,1383,11,19,5,0,35,1630,
28,Clayton,Lovejoy 1,4061,61,181,69,0,311,288,1293,603,2,2186,23,33,15,0,71,2568,
29,Clayton,Lovejoy 2,3611,40,127,55,2,224,219,1036,452,6,1713,18,46,7,1,72,2009,
30,Clayton,Lovejoy 3,1666,17,95,72,0,184,108,580,337,3,1028,11,12,8,0,31,1243,
31,Clayton,Lovejoy 4,4149,40,143,59,0,242,267,1487,613,4,2371,8,24,10,0,42,2655,
32,Clayton,Lovejoy 5,3451,32,90,49,0,171,273,982,475,16,1746,15,24,6,0,45,1962,
33,Clayton,Lovejoy 6,3708,38,123,71,1,233,266,1197,575,7,2045,10,17,12,2,41,2319,
34,Clayton,Lovejoy 7,2779,57,144,28,2,231,214,732,209,6,1161,13,16,4,0,33,1425,
35,Clayton,Morrow 1,3328,42,74,54,0,170,375,696,335,1,1407,24,20,10,1,55,1632,
36,Clayton,Morrow 2,2081,58,242,93,1,394,111,424,221,3,759,9,22,12,0,43,1196,
37,Clayton,Morrow 3,2407,49,187,106,1,343,150,553,309,4,1016,12,23,11,0,46,1405,
38,Clayton,Morrow 4,2112,50,132,63,0,245,177,427,257,3,864,5,15,4,0,24,1133,
39,Clayton,Morrow 5,3056,39,104,80,0,223,254,1038,550,3,1845,18,27,16,0,61,2129,
40,Clayton,Morrow 6,3030,60,146,97,0,303,266,875,384,5,1530,15,26,14,0,55,1888,
41,Clayton,Morrow 7,2142,37,111,48,1,197,243,431,222,6,902,13,16,4,0,33,1132,
42,Clayton,Morrow 8,3185,33,82,45,1,161,251,1066,516,8,1841,17,23,9,1,50,2052,
43,Clayton,Morrow 9,1509,24,63,30,0,117,111,371,207,1,690,14,11,9,0,34,841,
44,Clayton,Morrow 10,2342,33,161,41,0,235,147,737,263,3,1150,6,16,6,0,28,1413,
45,Clayton,Morrow 11,2295,30,76,24,1,131,215,639,279,1,1134,16,22,7,1,46,1311,
46,Clayton,Oak 1,2635,24,21,14,0,59,309,716,274,3,1302,12,13,8,0,33,1394,
47,Clayton,Oak 2,1974,15,24,19,2,60,220,402,221,7,850,13,9,3,1,26,936,
48,Clayton,Oak 3,2731,19,27,10,0,56,304,644,370,6,1324,10,18,12,0,40,1420,
49,Clayton,Oak 4,4233,34,56,30,0,120,415,1082,474,8,1979,16,28,9,0,53,2152,
50,Clayton,Oak 5,1795,13,20,8,0,41,168,379,77,6,630,8,11,2,0,21,692,
51,Clayton,Panhandle 1,2895,36,107,56,1,200,225,1014,544,1,1784,11,16,13,0,40,2024,
52,Clayton,Panhandle 2,3382,87,261,107,1,456,256,1085,457,5,1803,16,29,17,0,62,2321,
53,Clayton,Riverdale 1,2330,17,55,32,0,104,168,798,422,9,1397,6,16,5,0,27,1528,
54,Clayton,Riverdale 2,3431,31,41,31,3,106,287,885,538,24,1734,12,21,5,0,38,1878,
55,Clayton,Riverdale 3,3650,36,59,44,0,139,312,1068,575,7,1962,12,22,14,0,48,2149,
56,Clayton,Riverdale 4,4362,30,101,71,0,202,406,938,618,10,1972,23,25,12,0,60,2234,
57,Clayton,Riverdale 5,2970,41,58,49,2,150,290,782,397,9,1478,13,18,17,0,48,1676,
58,Clayton,Riverdale 6,3661,55,73,69,0,197,325,620,363,9,1317,16,22,14,0,52,1566,
59,Clayton,Riverdale 7,3020,41,94,55,1,191,288,492,300,13,1093,11,11,7,0,29,1313,
60,Clayton,Riverdale 8,2895,32,80,63,0,175,236,872,585,5,1698,7,20,9,0,36,1909,
61,Clayton,Riverdale 9,2653,26,75,61,0,162,263,692,367,6,1328,5,15,6,0,26,1516,
62,Clayton,Riverdale 10,3176,16,23,9,0,48,311,657,285,10,1263,23,24,5,0,52,1363,
63,Clayton,Riverdale 11,1881,18,32,20,0,70,150,604,311,1,1066,12,7,3,0,22,1158,
64,Clayton,Riverdale 12,3065,40,41,48,0,129,275,887,510,4,1676,15,15,8,0,38,1843,
