index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
19,Clayton,Jonesboro 12,3067,268,689,324,13,1294,59,186,116,3,364,1658,
20,Clayton,Jonesboro 13,2140,212,560,291,3,1066,68,159,95,1,323,1389,
21,Clayton,Jonesboro 14,4116,255,1127,723,4,2109,75,401,237,0,713,2822,
22,Clayton,Jonesboro 15,2872,212,569,209,6,996,49,140,71,4,264,1260,
23,Clayton,Jonesboro 16,2560,244,464,258,2,968,86,122,110,1,319,1287,
24,Clayton,Jonesboro 17,3359,270,643,369,9,1291,59,176,142,1,378,1669,
25,Clayton,Jonesboro 18,3301,303,754,352,3,1412,55,232,107,2,396,1808,
26,Clayton,Jonesboro 19,3299,243,740,409,8,1400,71,202,118,2,393,1793,
27,Clayton,Lake City,3217,247,708,263,9,1227,53,198,130,1,382,1609,
28,Clayton,Lovejoy 1,4061,277,1151,512,1,1941,88,336,165,1,590,2531,
29,Clayton,Lovejoy 2,3611,203,908,362,8,1481,70,282,133,2,487,1968,
30,Clayton,Lovejoy 3,1666,100,504,313,2,919,33,171,92,1,297,1216,
31,Clayton,Lovejoy 4,4149,246,1280,503,4,2033,63,355,161,0,579,2612,
32,Clayton,Lovejoy 5,3451,256,834,388,9,1487,61,241,126,3,431,1918,
33,Clayton,Lovejoy 6,3708,251,1042,465,7,1765,54,265,167,4,490,2255,
34,Clayton,Lovejoy 7,2779,223,653,179,6,1061,56,222,59,2,339,1400,
35,Clayton,Morrow 1,3328,337,626,261,2,1226,97,169,122,0,388,1614,
36,Clayton,Morrow 2,2081,137,511,226,2,876,40,175,84,1,300,1176,
37,Clayton,Morrow 3,2407,171,569,295,5,1040,42,182,111,0,335,1375,
38,Clayton,Morrow 4,2112,171,430,229,2,832,61,133,75,1,270,1102,
39,Clayton,Morrow 5,3056,237,884,472,1,1594,72,268,158,1,499,2093,
40,Clayton,Morrow 6,3030,263,788,340,4,1395,70,245,142,0,457,1852,
41,Clayton,Morrow 7,2142,233,400,199,5,837,56,129,63,1,249,1086,
42,Clayton,Morrow 8,3185,230,882,403,8,1523,65,270,159,2,496,2019,
43,Clayton,Morrow 9,1509,111,347,171,1,630,34,96,66,0,196,826,
44,Clayton,Morrow 10,2342,155,672,223,2,1052,31,232,79,1,343,1395,
45,Clayton,Morrow 11,2295,201,570,200,3,974,59,168,105,0,332,1306,
46,Clayton,Oak 1,2635,275,607,223,1,1106,71,134,64,2,271,1377,
47,Clayton,Oak 2,1974,188,358,175,8,729,47,73,53,1,174,903,
48,Clayton,Oak 3,2731,270,577,290,4,1141,61,101,90,2,254,1395,
49,Clayton,Oak 4,4233,378,906,373,5,1662,86,237,121,3,447,2109,
50,Clayton,Oak 5,1795,156,333,61,3,553,31,73,26,1,131,684,
51,Clayton,Panhandle 1,2895,208,871,450,2,1531,61,240,151,0,452,1983,
52,Clayton,Panhandle 2,3382,259,1029,400,4,1692,92,319,156,2,569,2261,
53,Clayton,Riverdale 1,2330,151,682,317,8,1158,38,186,142,1,367,1525,
54,Clayton,Riverdale 2,3431,270,741,393,16,1420,60,195,166,8,429,1849,
55,Clayton,Riverdale 3,3650,282,883,477,6,1648,75,237,139,1,452,2100,
56,Clayton,Riverdale 4,4362,354,842,478,8,1682,92,204,201,2,499,2181,
57,Clayton,Riverdale 5,2970,281,658,321,6,1266,62,200,122,5,389,1655,
58,Clayton,Riverdale 6,3661,321,552,348,6,1227,62,152,97,3,314,1541,
59,Clayton,Riverdale 7,3020,275,449,264,12,1000,56,135,93,2,286,1286,
60,Clayton,Riverdale 8,2895,216,738,464,4,1422,57,209,163,1,430,1852,
61,Clayton,Riverdale 9,2653,236,606,319,4,1165,56,161,93,3,313,1478,
62,Clayton,Riverdale 10,3176,290,556,212,8,1066,55,140,84,1,280,1346,
63,Clayton,Riverdale 11,1881,134,490,226,1,851,42,137,86,0,265,1116,
64,Clayton,Riverdale 12,3065,253,729,423,4,1409,72,200,119,0,391,1800,
