index,County,Precinct,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,
44,Richmond,604,1811,150,84,67,0,301,169,295,223,0,687,18,6,4,0,28,1016,
45,Richmond,605,3880,216,291,206,0,713,306,619,511,1,1437,23,23,17,1,64,2214,
46,Richmond,607,1812,21,39,24,0,84,181,515,403,2,1101,10,13,5,0,28,1213,
47,Richmond,608,1472,235,241,101,0,577,73,163,139,1,376,19,11,11,0,41,994,
48,Richmond,701,2403,297,540,266,0,1103,87,240,270,2,599,24,32,11,0,67,1769,
49,Richmond,702,1943,281,400,165,0,846,100,196,169,0,465,23,23,8,0,54,1365,
50,Richmond,703,4644,349,585,257,0,1191,311,728,458,7,1504,39,38,23,0,100,2795,
51,Richmond,705,2276,214,426,294,2,936,104,307,238,1,650,14,27,13,0,54,1640,
52,Richmond,706,3315,247,858,342,0,1447,101,414,370,2,887,22,35,23,0,80,2414,
53,Richmond,707,2122,157,242,93,1,493,195,396,206,2,799,19,18,10,0,47,1339,
54,Richmond,708,305,19,104,32,1,156,7,40,17,0,64,2,5,0,0,7,227,
55,Richmond,709,576,43,106,49,0,198,26,77,87,0,190,4,5,3,0,12,400,
56,Richmond,801,523,151,42,34,1,228,35,26,51,0,112,0,0,1,0,1,341,
57,Richmond,801B,523,185,34,45,0,264,31,14,38,0,83,3,0,0,0,3,350,
58,Richmond,802,3251,679,402,206,3,1290,141,236,294,2,673,26,18,15,0,59,2022,
59,Richmond,803,252,8,21,2,0,31,20,23,26,1,70,6,2,1,0,9,110,
60,Richmond,804,2096,191,242,86,0,519,134,381,259,0,774,14,17,7,0,38,1331,
61,Richmond,804H,2863,353,423,194,0,970,165,372,332,4,873,17,11,10,1,39,1882,
62,Richmond,805,798,58,77,24,0,159,65,183,110,1,359,6,5,3,0,14,532,
63,Richmond,806,1212,195,199,80,0,474,62,128,107,1,298,13,7,11,0,31,803,
64,Richmond,807,1578,75,108,48,0,231,127,297,234,1,659,7,9,6,0,22,912,
65,Richmond,808,2366,295,365,164,0,824,150,354,285,1,790,19,19,10,0,48,1662,
66,Richmond,809,879,11,20,16,0,47,74,306,184,2,566,3,2,3,0,8,621,
67,Richmond,810,425,55,92,21,0,168,11,63,56,0,130,0,7,1,0,8,306,
