index,County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total,
95,Gwinnett,DULUTH G,3067,269,538,338,2,1147,165,481,449,2,1097,24,18,17,0,59,2303,
96,Gwinnett,GOODWINS E,5491,406,863,407,1,1677,339,1014,765,1,2119,28,47,31,0,106,3902,
97,Gwinnett,GOODWINS F,3212,193,445,242,0,880,185,605,483,0,1273,15,33,24,0,72,2225,
98,Gwinnett,PINCKNEYVILLE T,3201,198,325,253,2,778,236,582,422,4,1244,18,24,19,0,61,2083,
99,Gwinnett,SUWANEE B,4656,245,1097,419,0,1761,125,996,615,0,1736,19,30,40,0,89,3586,
100,Gwinnett,PINCKNEYVILLE U,2090,193,202,142,0,537,233,404,293,5,935,9,8,5,0,22,1494,
101,Gwinnett,PUCKETTS B,3096,283,863,247,1,1394,113,499,289,0,901,22,25,16,0,63,2358,
102,Gwinnett,BERKSHIRE L,3265,150,249,146,0,545,341,695,435,1,1472,19,25,21,0,65,2082,
103,Gwinnett,ROCKBRIDGE F,5795,78,425,206,1,710,298,2148,843,5,3294,14,47,26,0,87,4091,
104,Gwinnett,SUGAR HILL F,4112,383,837,330,5,1555,208,611,487,3,1309,27,51,26,0,104,2968,
105,Gwinnett,SUWANEE C,5675,332,1069,486,6,1893,220,980,862,1,2063,20,45,35,0,100,4056,
106,Gwinnett,CATES O,1434,162,232,137,3,534,95,263,205,2,565,11,6,5,0,22,1121,
107,Gwinnett,BAYCREEK E,3265,192,444,183,0,819,218,734,424,3,1379,22,29,12,2,65,2263,
108,Gwinnett,BERKSHIRE M,1864,173,336,190,2,701,104,328,258,0,690,9,12,12,1,34,1425,
109,Gwinnett,MARTINS G,2425,137,193,96,0,426,249,500,284,1,1034,20,23,5,0,48,1508,
110,Gwinnett,DULUTH H,2813,164,456,287,3,910,146,462,493,2,1103,14,22,24,0,60,2073,
111,Gwinnett,BERKSHIRE N,3128,114,736,358,1,1209,87,631,495,0,1213,9,29,18,0,56,2478,
112,Gwinnett,PINCKNEYVILLE V,1706,101,199,102,0,402,120,333,205,2,660,10,17,6,0,33,1095,
113,Gwinnett,PINCKNEYVILLE W,4253,224,505,382,1,1112,273,786,554,6,1619,30,25,39,1,95,2826,
114,Gwinnett,MARTINS H,5037,244,514,339,6,1103,391,1059,681,7,2138,20,37,27,1,85,3326,
115,Gwinnett,MARTINS I,4078,157,341,225,3,726,362,825,518,3,1708,20,24,12,0,56,2490,
116,Gwinnett,MARTINS J,3923,154,229,107,4,494,437,943,510,5,1895,40,27,16,1,84,2473,
117,Gwinnett,GARNERS F,1796,106,342,136,1,585,114,350,262,2,728,9,16,13,0,38,1351,
118,Gwinnett,BERKSHIRE O,2589,175,508,306,0,989,126,429,372,3,930,19,28,5,0,52,1971,
119,Gwinnett,BERKSHIRE P,1476,97,149,78,1,325,122,242,173,1,538,9,13,10,0,32,895,
120,Gwinnett,PINCKNEYVILLE X,3412,217,557,372,6,1152,181,626,635,12,1454,25,18,20,0,63,2669,
121,Gwinnett,ROCKBRIDGE G,5799,132,379,189,3,703,382,1865,933,12,3192,21,35,28,0,84,3979,
122,Gwinnett,PINCKNEYVILLE Y,3272,102,170,77,0,349,363,656,343,2,1364,16,15,17,0,48,1761,
123,Gwinnett,GOODWINS G,2661,139,271,93,3,506,252,586,351,2,1191,18,16,12,0,46,1743,
124,Gwinnett,PINCKNEYVILLE Z,1898,290,362,304,0,956,92,214,330,0,636,16,9,9,0,34,1626,
125,Gwinnett,PINCKNEYVILLE A1,2694,309,575,455,0,1339,89,363,482,0,934,14,14,11,0,39,2312,
126,Gwinnett,LAWRENCEVILLE J,2249,151,217,94,0,462,180,543,290,3,1016,17,19,11,0,47,1525,
127,Gwinnett,GOODWINS H,2796,198,463,193,0,854,160,551,381,2,1094,31,25,15,0,71,2019,
128,Gwinnett,DUNCANS B,5387,547,1633,483,4,2667,224,769,480,2,1475,27,51,39,0,117,4259,
129,Gwinnett,SUWANEE D,4732,438,1267,517,2,2224,169,737,616,1,1523,10,43,20,0,73,3820,
130,Gwinnett,SUWANEE E,4256,356,1090,451,1,1898,131,754,555,1,1441,13,37,22,1,73,3412,
131,Gwinnett,LAWRENCEVILLE K,3282,267,581,298,0,1146,177,646,471,0,1294,13,22,14,0,49,2489,
132,Gwinnett,HARBINS B,4845,323,1247,310,2,1882,188,866,428,3,1485,35,53,21,0,109,3476,
133,Gwinnett,BAYCREEK F,4608,222,541,227,4,994,289,1356,650,7,2302,30,40,22,1,93,3389,
134,Gwinnett,PUCKETTS C,3367,263,877,231,0,1371,122,525,339,0,986,13,31,12,1,57,2414,
135,Gwinnett,HOG MOUNTAIN C,4292,322,913,294,0,1529,194,696,504,3,1397,39,42,34,0,115,3041,
136,Gwinnett,ROCKYCREEK B,5061,358,1208,368,2,1936,221,960,490,1,1672,36,51,29,0,116,3724,
137,Gwinnett,DULUTH I,5105,295,933,638,0,1866,202,757,928,1,1888,8,26,14,0,48,3802,
138,Gwinnett,MARTINS K,5352,205,392,248,0,845,479,1360,793,4,2636,33,40,23,0,96,3577,
139,Gwinnett,SUWANEE H,3785,322,1155,478,0,1955,108,555,429,1,1093,21,25,17,0,63,3111,
140,Gwinnett,SUGAR HILL G,2814,278,790,249,0,1317,77,391,373,1,842,19,21,19,0,59,2218,
141,Gwinnett,SUWANEE F,3966,290,794,326,2,1412,167,741,568,2,1478,23,26,13,0,62,2952,
142,Gwinnett,LAWRENCEVILLE L,4802,222,722,324,0,1268,279,1152,711,1,2143,16,29,19,0,64,3475,
143,Gwinnett,LAWRENCEVILLE M,7255,229,565,269,2,1065,530,2019,1006,6,3561,38,67,37,1,143,4769,
144,Gwinnett,BAYCREEK G,6241,262,773,291,0,1326,312,1930,884,1,3127,29,61,31,0,121,4574,
145,Gwinnett,BAYCREEK H,6811,354,1347,510,2,2213,330,1726,887,3,2946,24,51,33,0,108,5267,
146,Gwinnett,BAYCREEK I,5899,260,779,346,5,1390,306,1511,752,6,2575,25,38,35,0,98,4063,
147,Gwinnett,BERKSHIRE Q,1802,152,297,151,1,601,106,301,239,1,647,13,11,17,0,41,1289,
148,Gwinnett,GOODWINS I,2501,241,378,276,0,895,158,472,348,0,978,14,18,24,0,56,1929,
149,Gwinnett,DULUTH K,2786,74,164,77,1,316,222,546,306,2,1076,21,29,16,0,66,1458,
150,Gwinnett,HARBINS C,2850,378,599,183,2,1162,162,611,257,1,1031,16,17,20,0,53,2246,
151,Gwinnett,ROCKYCREEK C,4806,328,1181,348,0,1857,235,952,537,4,1728,23,54,24,0,101,3686,
152,Gwinnett,LAWRENCEVILLE N,2573,165,283,145,0,593,205,470,276,7,958,18,24,15,0,57,1608,
153,Gwinnett,PUCKETTS D,3622,249,957,334,4,1544,138,574,388,0,1100,18,22,22,1,63,2707,
154,Gwinnett,SUWANEE G,3904,281,729,272,0,1282,227,811,551,1,1590,23,33,20,0,76,2948,
155,Gwinnett,BAYCREEK J,4567,191,511,230,0,932,306,1280,641,5,2232,21,35,21,0,77,3241,
