index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
34,Gwinnett,CATES D,3755,313,1103,656,0,2072,99,339,204,1,643,2715,
35,Gwinnett,CATES E,2942,265,880,625,2,1772,98,264,143,0,505,2277,
36,Gwinnett,PINCKNEYVILLE E,2184,278,507,269,8,1062,65,79,50,1,195,1257,
37,Gwinnett,PINCKNEYVILLE F,2546,282,539,313,2,1136,65,152,83,1,301,1437,
38,Gwinnett,DUNCANS D,7153,653,2096,958,1,3708,252,915,378,1,1546,5254,
39,Gwinnett,PINCKNEYVILLE H,4536,416,1196,916,3,2531,148,410,272,1,831,3362,
40,Gwinnett,BAYCREEK B,5969,526,1853,761,8,3148,164,480,247,2,893,4041,
41,Gwinnett,LAWRENCEVILLE C,3037,315,798,445,1,1559,114,286,143,0,543,2102,
42,Gwinnett,MARTINS D,2402,319,472,269,2,1062,41,96,86,0,223,1285,
43,Gwinnett,ROCKBRIDGE B,4177,340,1153,579,1,2073,96,318,154,0,568,2641,
44,Gwinnett,GARNERS B,3178,237,925,509,2,1673,66,315,168,1,550,2223,
45,Gwinnett,CATES F,1787,225,462,335,2,1024,89,141,94,0,324,1348,
46,Gwinnett,CATES G,2875,235,920,604,0,1759,88,272,166,0,526,2285,
47,Gwinnett,DULUTH B,3551,323,771,652,4,1750,119,269,218,0,606,2356,
48,Gwinnett,GARNERS C,2030,184,581,300,2,1067,69,156,84,0,309,1376,
49,Gwinnett,PINCKNEYVILLE I,2635,295,603,337,1,1236,64,142,72,0,278,1514,
50,Gwinnett,PINCKNEYVILLE J,2613,288,613,259,2,1162,54,139,63,1,257,1419,
51,Gwinnett,BERKSHIRE G,2419,195,789,401,1,1386,74,251,125,0,450,1836,
52,Gwinnett,CATES H,3924,334,1040,495,2,1871,78,297,158,0,533,2404,
53,Gwinnett,SUGAR HILL C,5085,598,1389,678,1,2666,227,590,248,0,1065,3731,
54,Gwinnett,SUGAR HILL D,4624,377,1388,564,4,2333,130,522,170,3,825,3158,
55,Gwinnett,DULUTH C,2229,248,519,379,3,1149,86,158,133,1,378,1527,
56,Gwinnett,DULUTH D,5077,427,1278,736,12,2453,108,397,200,4,709,3162,
57,Gwinnett,PINCKNEYVILLE K,3754,428,832,423,8,1691,85,191,111,2,389,2080,
58,Gwinnett,PINCKNEYVILLE N,3819,499,948,422,5,1874,79,181,93,0,353,2227,
59,Gwinnett,LAWRENCEVILLE D,5012,494,1109,533,8,2144,100,239,156,4,499,2643,
60,Gwinnett,LAWRENCEVILLE E,2355,226,548,387,0,1161,87,225,131,2,445,1606,
61,Gwinnett,PINCKNEYVILLE L,2330,272,510,663,0,1445,118,191,194,1,504,1949,
62,Gwinnett,PINCKNEYVILLE M,2673,265,691,572,0,1528,158,265,210,0,633,2161,
63,Gwinnett,GARNERS D,3490,272,924,563,0,1759,61,263,162,0,486,2245,
64,Gwinnett,BERKSHIRE H,1987,216,406,266,3,891,46,106,105,0,257,1148,
65,Gwinnett,PINCKNEYVILLE O,3359,340,843,340,5,1528,60,180,80,1,321,1849,
66,Gwinnett,PUCKETTS E,5660,410,1607,780,3,2800,125,568,253,1,947,3747,
67,Gwinnett,CATES I,3537,329,1079,653,0,2061,117,305,175,0,597,2658,
68,Gwinnett,CATES J,3478,320,1014,617,3,1954,108,230,190,0,528,2482,
69,Gwinnett,GOODWINS B,3960,363,1101,646,0,2110,150,410,213,1,774,2884,
70,Gwinnett,LAWRENCEVILLE F,4061,360,1197,578,3,2138,111,279,126,0,516,2654,
71,Gwinnett,MARTINS E,6193,635,1377,594,7,2613,111,252,121,0,484,3097,
72,Gwinnett,PINCKNEYVILLE P,2185,271,492,436,2,1201,88,148,128,0,364,1565,
73,Gwinnett,PINCKNEYVILLE Q,1915,294,410,205,2,911,60,87,40,1,188,1099,
74,Gwinnett,ROCKBRIDGE C,5125,342,1659,872,6,2879,79,405,256,0,740,3619,
75,Gwinnett,ROCKBRIDGE D,3642,227,1173,597,4,2001,47,343,203,3,596,2597,
76,Gwinnett,GOODWINS C,5804,541,1425,906,1,2873,169,384,247,0,800,3673,
77,Gwinnett,BAYCREEK K,3824,254,1270,636,1,2161,65,348,196,0,609,2770,
78,Gwinnett,CATES K,2810,296,785,484,2,1567,112,257,123,1,493,2060,
79,Gwinnett,BAYCREEK C,6499,500,2171,941,3,3615,171,614,265,0,1050,4665,
80,Gwinnett,CATES L,4185,378,1162,611,3,2154,112,384,218,0,714,2868,
81,Gwinnett,DULUTH E,4814,504,1313,774,9,2600,113,355,158,1,627,3227,
82,Gwinnett,GOODWINS D,4406,531,1028,610,5,2174,188,351,219,0,758,2932,
83,Gwinnett,LAWRENCEVILLE G,3046,299,812,405,1,1517,61,238,119,0,418,1935,
84,Gwinnett,LAWRENCEVILLE H,4296,393,1174,685,3,2255,135,418,206,2,761,3016,
85,Gwinnett,MARTINS F,2570,311,529,322,6,1168,65,93,85,0,243,1411,
86,Gwinnett,PINCKNEYVILLE S,3374,421,711,478,6,1616,100,214,151,0,465,2081,
87,Gwinnett,ROCKBRIDGE E,4638,423,1178,664,3,2268,110,316,159,1,586,2854,
88,Gwinnett,SUGAR HILL E,3589,370,1078,506,4,1958,110,340,161,2,613,2571,
89,Gwinnett,LAWRENCEVILLE I,3312,376,812,472,2,1662,109,209,112,1,431,2093,
90,Gwinnett,BAYCREEK D,4609,382,1446,710,0,2538,131,436,207,0,774,3312,
91,Gwinnett,BERKSHIRE J,2731,195,840,536,2,1573,80,283,151,1,515,2088,
92,Gwinnett,CATES M,3988,347,1297,769,3,2416,94,377,214,0,685,3101,
93,Gwinnett,CATES N,2567,278,689,433,0,1400,88,256,183,1,528,1928,
94,Gwinnett,DULUTH F,6161,526,1457,887,16,2886,123,318,211,3,655,3541,
95,Gwinnett,DULUTH G,3067,287,752,558,2,1599,151,249,181,1,582,2181,
96,Gwinnett,GOODWINS E,5491,552,1445,923,1,2921,185,432,230,1,848,3769,
97,Gwinnett,GOODWINS F,3212,288,798,550,0,1636,88,257,149,0,494,2130,
98,Gwinnett,PINCKNEYVILLE T,3201,342,684,489,4,1519,93,212,143,1,449,1968,
99,Gwinnett,SUWANEE B,4656,293,1553,758,0,2604,80,518,253,0,851,3455,
100,Gwinnett,PINCKNEYVILLE U,2090,331,477,319,3,1130,88,129,88,2,307,1437,
101,Gwinnett,PUCKETTS B,3096,303,971,386,1,1661,105,376,135,0,616,2277,
102,Gwinnett,BERKSHIRE L,3265,393,747,458,2,1600,87,185,99,0,371,1971,
103,Gwinnett,ROCKBRIDGE F,5795,325,2022,761,4,3112,67,544,258,0,869,3981,
104,Gwinnett,SUGAR HILL F,4112,439,1094,596,8,2137,169,379,198,0,746,2883,
105,Gwinnett,SUWANEE C,5675,403,1538,1003,6,2950,152,485,289,0,926,3876,
106,Gwinnett,CATES O,1434,189,371,263,4,827,72,115,65,0,252,1079,
107,Gwinnett,BAYCREEK E,3265,309,873,449,2,1633,98,293,125,1,517,2150,
108,Gwinnett,BERKSHIRE M,1864,189,497,336,2,1024,89,166,87,1,343,1367,
109,Gwinnett,MARTINS G,2425,304,549,298,0,1151,90,151,70,1,312,1463,
110,Gwinnett,DULUTH H,2813,228,668,547,4,1447,80,232,194,0,506,1953,
111,Gwinnett,BERKSHIRE N,3128,146,974,659,1,1780,56,388,176,0,620,2400,
112,Gwinnett,PINCKNEYVILLE V,1706,152,417,216,0,785,65,96,80,2,243,1028,
113,Gwinnett,PINCKNEYVILLE W,4253,396,972,714,6,2088,115,306,208,0,629,2717,
114,Gwinnett,MARTINS H,5037,499,1229,741,10,2479,126,329,234,1,690,3169,
115,Gwinnett,MARTINS I,4078,429,926,556,6,1917,89,209,136,0,434,2351,
116,Gwinnett,MARTINS J,3923,511,986,483,8,1988,105,169,104,1,379,2367,
117,Gwinnett,GARNERS F,1796,166,518,307,2,993,50,166,81,1,298,1291,
118,Gwinnett,BERKSHIRE O,2589,241,692,478,3,1414,73,247,161,0,481,1895,
119,Gwinnett,BERKSHIRE P,1476,179,299,195,1,674,49,96,56,1,202,876,
120,Gwinnett,PINCKNEYVILLE X,3412,283,842,729,9,1863,123,331,225,6,685,2548,
121,Gwinnett,ROCKBRIDGE G,5799,406,1808,858,14,3086,120,430,232,1,783,3869,
122,Gwinnett,PINCKNEYVILLE Y,3272,378,670,325,3,1376,84,139,79,0,302,1678,
123,Gwinnett,GOODWINS G,2661,332,686,341,0,1359,72,152,76,3,303,1662,
124,Gwinnett,PINCKNEYVILLE Z,1898,257,428,464,0,1149,124,135,141,0,400,1549,
125,Gwinnett,PINCKNEYVILLE A1,2694,252,654,628,0,1534,150,282,243,0,675,2209,
126,Gwinnett,LAWRENCEVILLE J,2249,263,601,273,2,1139,76,161,92,1,330,1469,
127,Gwinnett,GOODWINS H,2796,280,808,430,1,1519,105,206,122,1,434,1953,
128,Gwinnett,DUNCANS B,5387,562,1694,669,6,2931,208,681,259,0,1148,4079,
129,Gwinnett,SUWANEE D,4732,459,1489,827,3,2778,141,504,259,0,904,3682,
130,Gwinnett,SUWANEE E,4256,336,1345,733,3,2417,149,478,235,0,862,3279,
131,Gwinnett,LAWRENCEVILLE K,3282,315,920,549,0,1784,127,294,186,0,607,2391,
132,Gwinnett,HARBINS B,4845,402,1492,518,3,2415,130,611,190,2,933,3348,
133,Gwinnett,BAYCREEK F,4608,390,1486,667,7,2550,134,384,163,4,685,3235,
134,Gwinnett,PUCKETTS C,3367,288,994,423,1,1706,96,389,116,0,601,2307,
135,Gwinnett,HOG MOUNTAIN C,4292,387,1187,600,2,2176,143,433,190,0,766,2942,
136,Gwinnett,ROCKYCREEK B,5061,456,1639,639,1,2735,150,542,199,2,893,3628,
137,Gwinnett,DULUTH I,5105,346,1164,1070,0,2580,132,499,381,0,1012,3592,
138,Gwinnett,MARTINS K,5352,569,1415,781,3,2768,125,330,205,1,661,3429,
139,Gwinnett,SUWANEE H,3785,324,1270,667,1,2262,117,426,198,0,741,3003,
140,Gwinnett,SUGAR HILL G,2814,245,849,424,1,1519,115,317,170,0,602,2121,
141,Gwinnett,SUWANEE F,3966,336,1194,624,3,2157,136,318,205,1,660,2817,
142,Gwinnett,LAWRENCEVILLE L,4802,414,1469,805,2,2690,89,375,184,0,648,3338,
143,Gwinnett,LAWRENCEVILLE M,7255,626,2110,973,6,3715,149,483,252,2,886,4601,
144,Gwinnett,BAYCREEK G,6241,465,2138,880,1,3484,117,556,246,0,919,4403,
145,Gwinnett,BAYCREEK H,6811,523,2346,1077,2,3948,173,705,300,2,1180,5128,
146,Gwinnett,BAYCREEK I,5899,418,1756,830,6,3010,152,522,237,2,913,3923,
147,Gwinnett,BERKSHIRE Q,1802,196,448,296,1,941,68,139,86,0,293,1234,
148,Gwinnett,GOODWINS I,2501,307,637,457,0,1401,95,214,155,0,464,1865,
149,Gwinnett,DULUTH K,2786,244,606,299,2,1151,55,103,62,0,220,1371,
150,Gwinnett,HARBINS C,2850,374,903,318,3,1598,174,309,110,0,593,2191,
151,Gwinnett,ROCKYCREEK C,4806,400,1604,663,1,2668,158,538,187,3,886,3554,
152,Gwinnett,LAWRENCEVILLE N,2573,284,597,319,6,1206,89,160,99,0,348,1554,
153,Gwinnett,PUCKETTS D,3622,275,1076,508,2,1861,118,449,180,2,749,2610,
154,Gwinnett,SUWANEE G,3904,382,1156,587,0,2125,134,368,191,0,693,2818,
155,Gwinnett,BAYCREEK J,4567,373,1366,647,2,2388,130,416,190,1,737,3125,
