index,County,Precinct,Registered Voters,Jason Shaw (I) (Rep)_Election Day Votes,Jason Shaw (I) (Rep)_Advanced Voting Votes,Jason Shaw (I) (Rep)_Absentee by Mail Votes,Jason Shaw (I) (Rep)_Provisional Votes,Jason Shaw (I) (Rep)_Choice Total,Robert G. Bryant (Dem)_Election Day Votes,Robert G. Bryant (Dem)_Advanced Voting Votes,Robert G. Bryant (Dem)_Absentee by Mail Votes,Robert G. Bryant (Dem)_Provisional Votes,Robert G. Bryant (Dem)_Choice Total,Elizabeth Melton (Lib)_Election Day Votes,Elizabeth Melton (Lib)_Advanced Voting Votes,Elizabeth Melton (Lib)_Absentee by Mail Votes,Elizabeth Melton (Lib)_Provisional Votes,Elizabeth Melton (Lib)_Choice Total,Total,
53,Gwinnett,SUGAR HILL C,5085,569,1201,448,1,2219,197,730,480,0,1407,62,82,41,0,185,3811,
54,Gwinnett,SUGAR HILL D,4624,299,1136,324,5,1764,165,710,428,2,1305,44,82,27,1,154,3223,
55,Gwinnett,DULUTH C,2229,194,306,197,2,699,119,365,307,2,793,32,26,26,0,84,1576,
56,Gwinnett,DULUTH D,5077,211,633,292,6,1142,278,992,644,11,1925,52,73,36,2,163,3230,
57,Gwinnett,PINCKNEYVILLE K,3754,126,208,117,2,453,353,793,433,10,1589,40,39,29,1,109,2151,
58,Gwinnett,PINCKNEYVILLE N,3819,112,196,70,1,379,420,906,468,5,1799,53,40,19,0,112,2290,
59,Gwinnett,LAWRENCEVILLE D,5012,145,253,184,4,586,415,1058,503,9,1985,35,38,46,1,120,2691,
60,Gwinnett,LAWRENCEVILLE E,2355,161,385,266,1,813,141,361,281,2,785,8,28,10,0,46,1644,
61,Gwinnett,PINCKNEYVILLE L,2330,296,434,453,1,1184,84,245,390,0,719,19,28,32,0,79,1982,
62,Gwinnett,PINCKNEYVILLE M,2673,332,646,414,0,1392,75,287,379,0,741,19,25,34,0,78,2211,
63,Gwinnett,GARNERS D,3490,86,261,191,0,538,220,892,582,0,1694,26,41,31,0,98,2330,
64,Gwinnett,BERKSHIRE H,1987,102,169,150,2,423,140,322,233,3,698,18,27,17,0,62,1183,
65,Gwinnett,PINCKNEYVILLE O,3359,89,232,107,0,428,272,772,334,6,1384,35,37,18,0,90,1902,
66,Gwinnett,PUCKETTS E,5660,277,1042,434,1,1754,221,1068,638,3,1930,36,77,25,0,138,3822,
67,Gwinnett,CATES I,3537,256,590,313,2,1161,165,771,513,0,1449,30,51,32,0,113,2723,
68,Gwinnett,CATES J,3478,226,432,280,2,940,170,784,510,2,1466,36,39,38,0,113,2519,
69,Gwinnett,GOODWINS B,3960,309,873,344,1,1527,179,589,492,0,1260,33,62,34,0,129,2916,
70,Gwinnett,LAWRENCEVILLE F,4061,163,336,150,0,649,280,1104,586,3,1973,30,45,35,1,111,2733,
71,Gwinnett,MARTINS E,6193,133,194,95,1,423,557,1376,673,5,2611,58,73,26,1,158,3192,
72,Gwinnett,PINCKNEYVILLE P,2185,164,249,250,0,663,170,368,337,2,877,23,27,20,0,70,1610,
73,Gwinnett,PINCKNEYVILLE Q,1915,67,61,37,1,166,267,411,213,1,892,20,21,12,1,54,1112,
74,Gwinnett,ROCKBRIDGE C,5125,130,328,192,2,652,275,1697,964,5,2941,24,55,30,0,109,3702,
75,Gwinnett,ROCKBRIDGE D,3642,73,364,199,1,637,181,1133,608,7,1929,18,35,23,0,76,2642,
76,Gwinnett,GOODWINS C,5804,293,595,336,0,1224,384,1163,848,1,2396,36,73,44,0,153,3773,
77,Gwinnett,BAYCREEK K,3824,159,670,351,0,1180,137,925,508,1,1571,22,42,26,0,90,2841,
78,Gwinnett,CATES K,2810,243,490,242,2,977,141,524,358,0,1023,29,48,22,1,100,2100,
79,Gwinnett,BAYCREEK C,6499,310,1025,358,2,1695,337,1698,864,0,2899,40,75,33,0,148,4742,
80,Gwinnett,CATES L,4185,214,582,324,0,1120,250,925,532,4,1711,25,55,38,0,118,2949,
81,Gwinnett,DULUTH E,4814,205,508,249,1,963,371,1110,706,7,2194,48,64,33,1,146,3303,
82,Gwinnett,GOODWINS D,4406,380,632,314,1,1327,300,689,537,1,1527,43,66,32,1,142,2996,
83,Gwinnett,LAWRENCEVILLE G,3046,104,292,136,0,532,234,729,405,2,1370,21,40,18,0,79,1981,
84,Gwinnett,LAWRENCEVILLE H,4296,277,749,358,4,1388,211,790,547,2,1550,40,70,38,0,148,3086,
85,Gwinnett,MARTINS F,2570,131,140,97,2,370,223,467,331,3,1024,22,29,17,1,69,1463,
86,Gwinnett,PINCKNEYVILLE S,3374,158,320,222,3,703,308,575,414,3,1300,44,41,33,1,119,2122,
87,Gwinnett,ROCKBRIDGE E,4638,140,326,131,1,598,365,1116,720,2,2203,35,57,42,1,135,2936,
88,Gwinnett,SUGAR HILL E,3589,319,735,307,4,1365,132,609,365,2,1108,34,68,30,1,133,2606,
89,Gwinnett,LAWRENCEVILLE I,3312,197,368,194,0,759,247,613,407,2,1269,34,47,29,0,110,2138,
90,Gwinnett,BAYCREEK D,4609,303,831,356,0,1490,177,994,592,0,1763,35,65,25,0,125,3378,
91,Gwinnett,BERKSHIRE J,2731,158,578,294,0,1030,102,516,393,2,1013,16,44,27,1,88,2131,
92,Gwinnett,CATES M,3988,264,870,468,1,1603,147,746,547,2,1442,32,64,36,0,132,3177,
93,Gwinnett,CATES N,2567,229,556,357,1,1143,105,363,276,0,744,30,30,23,0,83,1970,
94,Gwinnett,DULUTH F,6161,167,388,253,5,813,444,1341,886,15,2686,50,66,48,1,165,3664,
95,Gwinnett,DULUTH G,3067,267,530,327,2,1126,144,439,422,1,1006,41,50,36,0,127,2259,
96,Gwinnett,GOODWINS E,5491,396,851,435,1,1683,297,972,713,1,1983,54,70,39,0,163,3829,
97,Gwinnett,GOODWINS F,3212,183,432,249,0,864,170,574,459,0,1203,29,52,23,0,104,2171,
98,Gwinnett,PINCKNEYVILLE T,3201,198,300,241,4,743,203,562,398,1,1164,36,45,41,0,122,2029,
99,Gwinnett,SUWANEE B,4656,246,1083,435,0,1764,104,927,550,0,1581,24,75,50,0,149,3494,
100,Gwinnett,PINCKNEYVILLE U,2090,187,203,136,0,526,211,398,282,5,896,22,11,14,0,47,1469,
101,Gwinnett,PUCKETTS B,3096,276,859,263,1,1399,103,456,272,0,831,27,42,13,0,82,2312,
102,Gwinnett,BERKSHIRE L,3265,151,244,151,0,546,323,663,422,1,1409,24,46,25,0,95,2050,
103,Gwinnett,ROCKBRIDGE F,5795,73,432,218,2,725,295,2088,829,4,3216,21,74,37,0,132,4073,
104,Gwinnett,SUGAR HILL F,4112,360,842,333,4,1539,183,568,443,1,1195,57,65,45,3,170,2904,
105,Gwinnett,SUWANEE C,5675,329,1057,507,6,1899,198,925,794,2,1919,32,76,53,0,161,3979,
106,Gwinnett,CATES O,1434,160,228,139,3,530,82,246,196,2,526,17,17,12,0,46,1102,
107,Gwinnett,BAYCREEK E,3265,182,433,189,2,806,204,716,413,2,1335,27,42,12,1,82,2223,
108,Gwinnett,BERKSHIRE M,1864,160,337,195,2,694,98,300,235,1,634,15,29,19,0,63,1391,
109,Gwinnett,MARTINS G,2425,121,176,102,0,399,242,490,271,1,1004,30,39,12,0,81,1484,
110,Gwinnett,DULUTH H,2813,157,446,295,2,900,131,441,467,2,1041,26,30,29,0,85,2026,
111,Gwinnett,BERKSHIRE N,3128,112,745,355,1,1213,80,582,475,0,1137,14,55,31,0,100,2450,
112,Gwinnett,PINCKNEYVILLE V,1706,97,192,93,0,382,112,323,200,1,636,12,21,11,1,45,1063,
113,Gwinnett,PINCKNEYVILLE W,4253,223,501,362,2,1088,244,732,537,4,1517,40,59,60,2,161,2766,
114,Gwinnett,MARTINS H,5037,231,504,341,4,1080,369,1002,659,8,2038,35,69,41,1,146,3264,
115,Gwinnett,MARTINS I,4078,142,339,211,3,695,348,788,508,3,1647,27,45,23,0,95,2437,
116,Gwinnett,MARTINS J,3923,134,221,106,3,464,426,879,494,7,1806,53,68,26,0,147,2417,
117,Gwinnett,GARNERS F,1796,111,336,150,1,598,93,324,243,2,662,13,30,18,0,61,1321,
118,Gwinnett,BERKSHIRE O,2589,177,512,307,0,996,108,396,343,3,850,23,45,17,0,85,1931,
119,Gwinnett,BERKSHIRE P,1476,95,147,75,1,318,115,231,180,1,527,13,20,7,0,40,885,
120,Gwinnett,PINCKNEYVILLE X,3412,215,565,389,7,1176,152,571,581,8,1312,44,42,37,2,125,2613,
121,Gwinnett,ROCKBRIDGE G,5799,122,373,196,4,695,362,1814,915,12,3103,39,64,31,0,134,3932,
122,Gwinnett,PINCKNEYVILLE Y,3272,97,165,82,0,344,339,619,330,1,1289,24,39,21,1,85,1718,
123,Gwinnett,GOODWINS G,2661,134,265,94,3,496,231,556,341,1,1129,30,32,20,0,82,1707,
124,Gwinnett,PINCKNEYVILLE Z,1898,294,366,299,0,959,71,187,315,0,573,25,17,21,0,63,1595,
125,Gwinnett,PINCKNEYVILLE A1,2694,313,565,468,0,1346,81,331,428,0,840,12,38,29,0,79,2265,
126,Gwinnett,LAWRENCEVILLE J,2249,138,211,92,0,441,175,525,289,3,992,25,31,12,0,68,1501,
127,Gwinnett,GOODWINS H,2796,196,470,187,2,855,149,513,362,0,1024,36,38,17,0,91,1970,
128,Gwinnett,DUNCANS B,5387,543,1613,477,3,2636,191,726,465,3,1385,51,84,35,0,170,4191,
129,Gwinnett,SUWANEE D,4732,425,1280,525,1,2231,136,661,570,1,1368,35,75,39,1,150,3749,
130,Gwinnett,SUWANEE E,4256,349,1092,459,1,1901,108,705,518,1,1332,29,63,36,0,128,3361,
131,Gwinnett,LAWRENCEVILLE K,3282,262,574,303,0,1139,156,610,437,0,1203,28,43,28,0,99,2441,
132,Gwinnett,HARBINS B,4845,323,1232,307,1,1863,171,822,424,3,1420,44,81,22,0,147,3430,
133,Gwinnett,BAYCREEK F,4608,227,529,227,5,988,258,1303,636,6,2203,32,71,30,0,133,3324,
134,Gwinnett,PUCKETTS C,3367,253,865,234,0,1352,113,485,317,0,915,21,57,17,1,96,2363,
135,Gwinnett,HOG MOUNTAIN C,4292,342,899,321,0,1562,161,648,468,1,1278,41,74,38,1,154,2994,
136,Gwinnett,ROCKYCREEK B,5061,351,1190,373,1,1915,186,915,476,1,1578,62,90,21,1,174,3667,
137,Gwinnett,DULUTH I,5105,281,941,646,0,1868,185,704,842,1,1732,22,40,40,0,102,3702,
138,Gwinnett,MARTINS K,5352,205,385,259,0,849,441,1320,756,3,2520,51,53,37,1,142,3511,
139,Gwinnett,SUWANEE H,3785,316,1164,486,0,1966,98,501,400,1,1000,26,39,24,0,89,3055,
140,Gwinnett,SUGAR HILL G,2814,275,767,263,0,1305,63,374,338,1,776,25,40,26,0,91,2172,
141,Gwinnett,SUWANEE F,3966,293,781,341,2,1417,141,694,524,2,1361,38,45,26,0,109,2887,
142,Gwinnett,LAWRENCEVILLE L,4802,213,729,355,0,1297,259,1098,663,1,2021,29,52,31,1,113,3431,
143,Gwinnett,LAWRENCEVILLE M,7255,242,545,276,3,1066,483,1953,1000,6,3442,46,101,49,0,196,4704,
144,Gwinnett,BAYCREEK G,6241,262,772,304,0,1338,285,1872,867,1,3025,43,73,31,0,147,4510,
145,Gwinnett,BAYCREEK H,6811,355,1327,528,1,2211,298,1665,859,4,2826,45,94,58,0,197,5234,
146,Gwinnett,BAYCREEK I,5899,250,755,354,6,1365,285,1431,731,3,2450,45,95,44,2,186,4001,
147,Gwinnett,BERKSHIRE Q,1802,154,299,157,1,611,93,273,223,1,590,20,23,20,0,63,1264,
148,Gwinnett,GOODWINS I,2501,226,390,287,0,903,149,443,323,0,915,23,22,32,0,77,1895,
149,Gwinnett,DULUTH K,2786,77,151,79,1,308,205,536,304,2,1047,27,34,13,0,74,1429,
150,Gwinnett,HARBINS C,2850,370,600,181,2,1153,155,574,256,1,986,24,42,19,0,85,2224,
151,Gwinnett,ROCKYCREEK C,4806,323,1165,360,0,1848,212,906,511,4,1633,33,85,28,0,146,3627,
152,Gwinnett,LAWRENCEVILLE N,2573,158,283,140,0,581,192,441,271,6,910,28,32,25,1,86,1577,
153,Gwinnett,PUCKETTS D,3622,242,942,343,4,1531,125,542,361,0,1028,32,41,29,1,103,2662,
154,Gwinnett,SUWANEE G,3904,287,716,278,0,1281,191,780,525,1,1497,37,60,27,0,124,2902,
155,Gwinnett,BAYCREEK J,4567,187,509,228,0,924,291,1258,621,5,2175,31,41,31,0,103,3202,
