county,precinct_id,precinct_name,SHAPE_idx,PART_idx,RES_idx
Fulton,06l2,,277.0,1421.0,152.0
Fulton,05j,,133.0,1525.0,140.0
Fulton,Cp051,,345.0,1328.0,270.0
Fulton,Ss11a,,267.0,1391.0,425.0
Fulton,Ap12d,,320.0,,
Fulton,Ch01,,314.0,1260.0,259.0
Fulton,07a,,174.0,1299.0,156.0
Fulton,07b,,227.0,1297.0,157.0
Fulton,07c,,151.0,1296.0,158.0
Fulton,07d,,333.0,1330.0,159.0
Fulton,07e,,107.0,1321.0,160.0
Fulton,07f,,315.0,1319.0,161.0
Fulton,07h,,357.0,1317.0,162.0
Fulton,07j,,3.0,1316.0,163.0
Fulton,Uc01c,,297.0,,
Fulton,07m,,254.0,1315.0,164.0
Fulton,07n,,40.0,1314.0,165.0
Fulton,Sc08a,,383.0,,
Fulton,Cp07a,,367.0,,
Fulton,Ap01e,,332.0,,
Fulton,Cp04b,,276.0,1327.0,269.0
Fulton,Ch02,,346.0,1261.0,260.0
Fulton,Ch03,,119.0,1286.0,261.0
Fulton,Cp04a,,271.0,1326.0,268.0
Fulton,Cp02,,356.0,1325.0,267.0
Fulton,Cp01b,,97.0,1324.0,266.0
Fulton,Cp012,,50.0,1323.0,265.0
Fulton,Cp011,,212.0,1322.0,264.0
Fulton,Ss09b,,1.0,1392.0,424.0
Fulton,Rw09a,,,,349.0
Fulton,Rw12a,,,,353.0
Fulton,1000,,,1420.0,
Fulton,Sc07d,,,,372.0
Fulton,88888,Absentee (domestic),,1412.0,
Fulton,Ch05,,226.0,1289.0,263.0
Fulton,Ch04a,,6.0,1288.0,262.0
Fulton,Sc15a,,,,389.0
Fulton,Uc02c,,,,452.0
Fulton,Cp06b,,62.0,,
Fulton,03d,,7.0,1431.0,104.0
Fulton,08p,,0.0,1266.0,180.0
Fulton,11b,,289.0,1618.0,208.0
Fulton,01i,,22.0,1571.0,79.0
Fulton,01h,,77.0,1577.0,78.0
Fulton,01g,,263.0,1588.0,77.0
Fulton,01f,,389.0,1586.0,76.0
Fulton,01e,,130.0,1585.0,75.0
Fulton,01d,,301.0,1584.0,74.0
Fulton,01b,,120.0,1579.0,72.0
Fulton,01a,,158.0,1555.0,71.0
Fulton,Pa01,,68.0,1494.0,338.0
Fulton,1,,,1462.0,
Fulton,4,,,1362.0,
Fulton,01j,,280.0,1455.0,80.0
Fulton,Rw01,,65.0,1527.0,339.0
Fulton,Rw03,,125.0,1519.0,341.0
Fulton,Rw04,,36.0,1518.0,342.0
Fulton,Rw05,,269.0,1517.0,343.0
Fulton,Rw06,,126.0,1553.0,344.0
Fulton,Rw07a,,232.0,1304.0,345.0
Fulton,Rw07b,,166.0,1303.0,346.0
Fulton,Rw08,,135.0,1302.0,347.0
Fulton,Rw09,,342.0,1301.0,348.0
Fulton,Rw10,,262.0,1300.0,350.0
Fulton,Rw11a,,123.0,1308.0,351.0
Fulton,Rw12,,361.0,1318.0,352.0
Fulton,Rw02,,175.0,1522.0,340.0
Fulton,Rw13,,148.0,1313.0,354.0
Fulton,01p,,12.0,1456.0,81.0
Fulton,01s,,28.0,1436.0,83.0
Fulton,Ml05a,,260.0,1501.0,
Fulton,Ml05b,,34.0,1503.0,
Fulton,Ml05c,,245.0,1506.0,
Fulton,Ml06a,,94.0,1508.0,333.0
Fulton,Ml06b,,306.0,1489.0,334.0
Fulton,Ml071,,296.0,1487.0,
Fulton,Ml072,,360.0,1476.0,
Fulton,Ml07a,,331.0,1469.0,335.0
Fulton,12a,,5.0,1605.0,223.0
Fulton,12d,,241.0,1609.0,225.0
Fulton,120,,255.0,1614.0,226.0
Fulton,01r,,136.0,1459.0,82.0
Fulton,12f,,114.0,1617.0,227.0
Fulton,12h1,,110.0,1626.0,229.0
Fulton,12h2,,159.0,1602.0,230.0
Fulton,12i,,284.0,1627.0,231.0
Fulton,12j,,382.0,1628.0,232.0
Fulton,12k,,165.0,1625.0,233.0
Fulton,12l,,213.0,1623.0,234.0
Fulton,12m,,283.0,1622.0,235.0
Fulton,12n,,157.0,1621.0,236.0
Fulton,12s,,140.0,1620.0,237.0
Fulton,Mp01,,272.0,1478.0,337.0
Fulton,01t,,39.0,1440.0,84.0
Fulton,12g,,67.0,1619.0,228.0
Fulton,Ml04c,,351.0,1499.0,
Fulton,Rw16,,355.0,1262.0,355.0
Fulton,Rw19,,55.0,1393.0,357.0
Fulton,Sc13,,220.0,1520.0,386.0
Fulton,Sc14a,,341.0,1531.0,387.0
Fulton,Sc14b,,,1569.0,
Fulton,Sc15,,86.0,1464.0,388.0
Fulton,Sc16a,,204.0,1457.0,390.0
Fulton,Sc16b,,,1458.0,
Fulton,Sc17a,,38.0,1463.0,391.0
Fulton,Sc17b,,327.0,1437.0,392.0
Fulton,Sc17c,,180.0,1443.0,393.0
Fulton,Sc18a,,83.0,1491.0,394.0
Fulton,Sc18b,,118.0,1498.0,395.0
Fulton,Sc11b,,317.0,1516.0,385.0
Fulton,Sc18c,,138.0,1502.0,396.0
Fulton,Sc19b,,224.0,1468.0,398.0
Fulton,Sc20,,372.0,1486.0,399.0
Fulton,Sc211,,121.0,1475.0,400.0
Fulton,Sc212,,147.0,1474.0,401.0
Fulton,Sc23a,,182.0,1470.0,402.0
Fulton,Sc23b,,46.0,1488.0,403.0
Fulton,Sc23c,,379.0,1504.0,404.0
Fulton,Sc27,,132.0,1500.0,405.0
Fulton,Sc29a,,225.0,1495.0,406.0
Fulton,Sc30a,,17.0,1465.0,407.0
Fulton,Sc30b,,189.0,1424.0,408.0
Fulton,Sc19a,,129.0,1505.0,397.0
Fulton,Rw17,,233.0,1259.0,356.0
Fulton,Sc11a,,294.0,1258.0,384.0
Fulton,Sc09c,,246.0,1285.0,382.0
Fulton,Rw20,,115.0,1385.0,358.0
Fulton,Rw21,,324.0,1416.0,359.0
Fulton,Rw22a,,209.0,1407.0,360.0
Fulton,Sc01a,,16.0,1401.0,361.0
Fulton,Sc01b,,303.0,1377.0,362.0
Fulton,Sc01c,,27.0,1375.0,363.0
Fulton,Sc01d,,,1351.0,
Fulton,Sc02,,202.0,1344.0,364.0
Fulton,Sc04,,210.0,1352.0,365.0
Fulton,Sc05a,,73.0,1343.0,366.0
Fulton,Sc05b,,101.0,1342.0,367.0
Fulton,Sc10,,195.0,1250.0,383.0
Fulton,Sc05d,,242.0,1354.0,368.0
Fulton,Sc07a,,250.0,1357.0,370.0
Fulton,Sc07c,,168.0,1356.0,371.0
Fulton,Sc08b,,388.0,1582.0,373.0
Fulton,Sc08c,,153.0,1599.0,374.0
Fulton,Sc08d,,353.0,1346.0,375.0
Fulton,Sc08e,,211.0,1378.0,376.0
Fulton,Sc08f,,82.0,1402.0,377.0
Fulton,Sc08g,,142.0,1408.0,378.0
Fulton,Sc08h,,47.0,1409.0,379.0
Fulton,Sc09a,,81.0,1398.0,380.0
Fulton,Sc09b,,103.0,1275.0,381.0
Fulton,Sc05e,,322.0,1358.0,369.0
Fulton,Ml04b,,228.0,1497.0,
Fulton,01c,,19.0,1581.0,73.0
Fulton,Ml04a,,391.0,1496.0,
Fulton,11n,,69.0,1603.0,220.0
Fulton,11p,,188.0,1601.0,221.0
Fulton,11r,,102.0,1613.0,222.0
Fulton,02w,,54.0,1482.0,100.0
Fulton,02s,,218.0,1485.0,99.0
Fulton,02l2,,144.0,1245.0,98.0
Fulton,02l1,,56.0,1510.0,96.0
Fulton,Uc01b,,215.0,1340.0,447.0
Fulton,02j,,334.0,1483.0,94.0
Fulton,02g,,127.0,1481.0,93.0
Fulton,02f2,,234.0,1480.0,92.0
Fulton,Md01,,,1442.0,
Fulton,02f1,,143.0,1479.0,91.0
Fulton,02e,,295.0,1477.0,90.0
Fulton,02d,,323.0,1473.0,89.0
Fulton,Uc032,,313.0,1353.0,454.0
Fulton,Uc031,,190.0,1334.0,453.0
Fulton,Uc02b,,373.0,1336.0,451.0
Fulton,Uc02a,,200.0,1337.0,450.0
Fulton,Uc01e,,85.0,1338.0,449.0
Fulton,02c,,386.0,1472.0,88.0
Fulton,Uc01d,,99.0,1339.0,448.0
Fulton,02b,,274.0,1471.0,87.0
Fulton,02a,,49.0,1507.0,85.0
Fulton,Uc01a,,244.0,1341.0,446.0
Fulton,11m,,61.0,1604.0,218.0
Fulton,11k,,139.0,1606.0,217.0
Fulton,02k,,302.0,1484.0,95.0
Fulton,Ml021,,92.0,1466.0,
Fulton,Ml023,,298.0,1490.0,
Fulton,Ml022,,358.0,1467.0,
Fulton,11j,,197.0,1607.0,216.0
Fulton,11c,,347.0,1616.0,210.0
Fulton,110,,137.0,1624.0,211.0
Fulton,03c,,264.0,1433.0,103.0
Fulton,Ml024,,141.0,1492.0,
Fulton,Ml012,,64.0,1439.0,
Fulton,Vg04,,,1355.0,
Fulton,Ml011,,349.0,1438.0,
Fulton,1100,,311.0,1615.0,212.0
Fulton,11000,11000,350.0,1612.0,213.0
Fulton,Ml01b,,117.0,1441.0,326.0
Fulton,Ml03,,161.0,1493.0,329.0
Fulton,11h,,268.0,1608.0,215.0
Fulton,03a,,2.0,1435.0,101.0
Fulton,03b,,216.0,1434.0,102.0
Fulton,11g,,20.0,1610.0,214.0
Gilmer,1,Ellijay South,1564.0,1630.0,28.0
Gilmer,13,Ellijay Northeast,1563.0,1632.0,40.0
Gilmer,12,Big Creek,1561.0,1634.0,39.0
Gilmer,10,Ellijay North,1566.0,1635.0,37.0
Gilmer,99999,Absentee (outside US),,1637.0,
Gilmer,9,East Ellijay,1567.0,1638.0,36.0
Gilmer,88888,Absentee (domestic),,1636.0,
Gilmer,3,Tails Creek,1557.0,1633.0,30.0
Gilmer,8,Mountaintown,1565.0,1639.0,35.0
Gilmer,11,Yukon,1569.0,1643.0,38.0
Gilmer,7,Boardtown,1559.0,1640.0,34.0
Gilmer,4,Town Creek,1568.0,1629.0,31.0
Gilmer,6,Cherry Log,1560.0,1642.0,33.0
Gilmer,5,Leaches,1558.0,1641.0,32.0
Gilmer,2,Cartecay,1562.0,1631.0,29.0
Glascock,Mill,Mill,1572.0,1648.0,1944.0
Glascock,Gibson,Gibson,1571.0,1644.0,1943.0
Glascock,88888,Absentee (domestic),,1645.0,
Glascock,EDGH,Edgehill,1573.0,1646.0,1942.0
Glascock,Mitchell,Mitchell,1570.0,1647.0,1945.0
Glynn,88888,Absentee (domestic),,1658.0,
Glynn,1713,Sterling Elementary,1577.0,1666.0,455.0
Glynn,5913,College Place Umc,1585.0,1670.0,471.0
Glynn,5923,Howard Coffin Park,1580.0,1669.0,472.0
Glynn,5933,Burroughs Molette,1592.0,1667.0,
Glynn,5943,Selden Park,1587.0,1665.0,474.0
Glynn,UP,Urbana-Perry Parks,,,473.0
Glynn,4933,The Chapel,1578.0,1655.0,470.0
Glynn,HR,Hampton River,,,460.0
Glynn,4923,Northside Baptist,1593.0,1654.0,469.0
Glynn,4913,Ballard Community,1589.0,1653.0,468.0
Glynn,2713,Christian Renewal,1583.0,1651.0,459.0
Glynn,2923,Oglethorpe Point,1574.0,1652.0,
Glynn,2933,St William Catholic Church,1590.0,1657.0,461.0
Glynn,1943,Blythe Island Baptist Church,1576.0,1662.0,458.0
Glynn,1923,Marshes Of Glynn,1575.0,1664.0,
Glynn,2953,Jekyll Island,1584.0,1660.0,463.0
Glynn,1933,Satilla Marsh School,1579.0,1668.0,457.0
Glynn,2943,First Baptist,1586.0,1659.0,462.0
Glynn,99999,Absentee (outside US),,1656.0,
Glynn,Brookman,Brookman,,,456.0
Glynn,3733,Career Academy,1582.0,1663.0,466.0
Glynn,3743,C B Greer School,1588.0,1649.0,467.0
Glynn,3723,Se Baptist Bldg,1581.0,1661.0,465.0
Glynn,3713,Sterling Church Of God,1591.0,1650.0,464.0
Gordon,1056,Sonoraville,1595.0,1677.0,1727.0
Gordon,1235,Oakman,1605.0,1674.0,1730.0
Gordon,874,Fairmount,1596.0,1678.0,1734.0
Gordon,973,Red Bud,1599.0,1682.0,1735.0
Gordon,1055,Plainville,1597.0,1676.0,1726.0
Gordon,856,Lily Pond,1598.0,1671.0,1733.0
Gordon,849-B,Calhoun City,1594.0,1672.0,1732.0
Gordon,1063,Pine Chapel,1601.0,1679.0,1728.0
Gordon,1054,Sugar Valley,1603.0,1675.0,1725.0
Gordon,1064,Oostanaula,1602.0,1680.0,1729.0
Gordon,980,Resaca,1604.0,1681.0,1736.0
Gordon,849-A,Gordon County,1600.0,1673.0,1731.0
Grady,Duncanville,Duncanville,1606.0,1688.0,1440.0
Grady,Ragan,Ragan,1613.0,1690.0,1445.0
Grady,BC,Blowing Cave,1614.0,1686.0,1437.0
Grady,C05,Cairo H District,1617.0,1684.0,1439.0
Grady,WL,Woodland,1618.0,1694.0,1449.0
Grady,Spence,Spence,1607.0,1692.0,1446.0
Grady,Higdon,Higdon,1609.0,1687.0,1441.0
Grady,PP,Pine Park,1611.0,1695.0,1444.0
Grady,SH,Spring Hill,1608.0,1696.0,1447.0
Grady,Limesink,Limesink,1615.0,1683.0,1442.0
Grady,Midway,Midway,1610.0,1691.0,1443.0
Grady,C04,Cairo H District,1616.0,1685.0,1438.0
Grady,Whigham,Whigham,1612.0,1689.0,1448.0
Grady,Cuba,Cuba,,1693.0,
Greene,4,Union Point,1621.0,1700.0,1886.0
Greene,6,White Plains,1623.0,1702.0,1888.0
Greene,5,Siloam,1622.0,1701.0,1887.0
Greene,99999,Absentee (outside US),,1697.0,
Greene,8,Old Salem,1619.0,1699.0,1889.0
Greene,1,Greensboro,1620.0,1698.0,1885.0
Gwinnett,88,Rockbridge E,1686.0,1738.0,604.0
Gwinnett,152,Rockycreek C,1688.0,1834.0,668.0
Gwinnett,151,Harbins C,1714.0,1835.0,667.0
Gwinnett,26,Hog Mountain A,1680.0,1773.0,542.0
Gwinnett,58,Pinckneyville K,1669.0,1819.0,574.0
Gwinnett,107,Cates O,1719.0,1855.0,623.0
Gwinnett,153,Lawrenceville N,1776.0,1808.0,669.0
Gwinnett,89,Sugar Hill E,1716.0,1732.0,605.0
Gwinnett,23,Pinckneyville D,1751.0,1769.0,539.0
Gwinnett,3,Dacula,1685.0,1754.0,519.0
Gwinnett,150,Duluth K,1672.0,1845.0,666.0
Gwinnett,105,Sugar Hill F,1666.0,1853.0,621.0
Gwinnett,121,Pinckneyville X,1712.0,1837.0,637.0
Gwinnett,112,Berkshire N,1757.0,1833.0,628.0
Gwinnett,20,Pinckneyville A,1763.0,1796.0,536.0
Gwinnett,147,Baycreek I,1683.0,1767.0,663.0
Gwinnett,148,Berkshire Q,1702.0,1821.0,664.0
Gwinnett,21,Pinckneyville B,1705.0,1787.0,537.0
Gwinnett,80,Baycreek C,1626.0,1760.0,596.0
Gwinnett,113,Pinckneyville V,1777.0,1745.0,629.0
Gwinnett,114,Pinckneyville W,1720.0,1734.0,630.0
Gwinnett,149,Goodwins I,1704.0,1810.0,665.0
Gwinnett,81,Cates L,1713.0,1761.0,597.0
Gwinnett,82,Duluth E,1771.0,1762.0,598.0
Gwinnett,83,Goodwins D,1738.0,1763.0,599.0
Gwinnett,84,Lawrenceville G,1735.0,1764.0,600.0
Gwinnett,85,Lawrenceville H,1675.0,1749.0,601.0
Gwinnett,86,Martins F,1729.0,1748.0,602.0
Gwinnett,106,Suwanee C,1637.0,1850.0,622.0
Gwinnett,87,Pinckneyville S,1752.0,1747.0,603.0
Gwinnett,22,Pinckneyville C,1726.0,1776.0,538.0
Gwinnett,59,Pinckneyville N,1742.0,1820.0,575.0
Gwinnett,57,Duluth D,1700.0,1818.0,573.0
Gwinnett,42,Lawrenceville C,1647.0,1840.0,558.0
Gwinnett,154,Pucketts D,1663.0,1791.0,670.0
Gwinnett,95,Duluth F,1636.0,1741.0,611.0
Gwinnett,51,Pinckneyville J,1743.0,1812.0,567.0
Gwinnett,117,Martins J,1779.0,1756.0,633.0
Gwinnett,94,Cates N,1723.0,1740.0,610.0
Gwinnett,93,Cates M,1659.0,1746.0,609.0
Gwinnett,39,Duncans D,1662.0,1846.0,555.0
Gwinnett,92,Berkshire J,1764.0,1739.0,608.0
Gwinnett,50,Pinckneyville I,1725.0,1811.0,566.0
Gwinnett,91,Baycreek D,1634.0,1736.0,607.0
Gwinnett,38,Pinckneyville F,1727.0,1832.0,554.0
Gwinnett,25,Sugar Hill B,1664.0,1771.0,541.0
Gwinnett,128,Goodwins H,1689.0,1803.0,644.0
Gwinnett,118,Garners F,1658.0,1755.0,634.0
Gwinnett,90,Lawrenceville I,1747.0,1735.0,606.0
Gwinnett,127,Lawrenceville J,1773.0,1788.0,643.0
Gwinnett,2,Rockbridge A,1756.0,1737.0,518.0
Gwinnett,1,Harbins A,1627.0,1715.0,517.0
Gwinnett,126,Pinckneyville A1,1673.0,1772.0,642.0
Gwinnett,125,Pinckneyville Z,1733.0,1785.0,641.0
Gwinnett,124,Goodwins G,1769.0,1780.0,640.0
Gwinnett,129,Duncans B,1644.0,1802.0,645.0
Gwinnett,37,Pinckneyville E,1691.0,1831.0,553.0
Gwinnett,96,Duluth G,1730.0,1742.0,612.0
Gwinnett,36,Cates E,1633.0,1830.0,552.0
Gwinnett,55,Sugar Hill D,1656.0,1817.0,571.0
Gwinnett,155,Suwanee G,1737.0,1790.0,671.0
Gwinnett,30,Cates C,1660.0,1779.0,546.0
Gwinnett,156,Baycreek J,1631.0,1789.0,672.0
Gwinnett,115,Martins H,1744.0,1758.0,631.0
Gwinnett,31,Hog Mountain D,1648.0,1783.0,547.0
Gwinnett,108,Baycreek E,1642.0,1854.0,624.0
Gwinnett,122,Rockbridge G,1736.0,1782.0,638.0
Gwinnett,32,Berkshire D,1750.0,1784.0,548.0
Gwinnett,24,Sugar Hill A,1706.0,1770.0,540.0
Gwinnett,33,Berkshire E,1732.0,1786.0,549.0
Gwinnett,116,Martins I,1694.0,1757.0,632.0
Gwinnett,109,Berkshire M,1718.0,1858.0,625.0
Gwinnett,54,Sugar Hill C,1643.0,1815.0,570.0
Gwinnett,123,Pinckneyville Y,1778.0,1781.0,639.0
Gwinnett,34,Berkshire F,1762.0,1807.0,550.0
Gwinnett,53,Cates H,1625.0,1814.0,569.0
Gwinnett,35,Cates D,1651.0,1829.0,551.0
Gwinnett,52,Berkshire G,1671.0,1813.0,568.0
Gwinnett,99,Pinckneyville T,1699.0,1712.0,615.0
Gwinnett,98,Goodwins F,1665.0,1744.0,614.0
Gwinnett,56,Duluth C,1765.0,1825.0,572.0
Gwinnett,60,Lawrenceville D,1693.0,1806.0,576.0
Gwinnett,97,Goodwins E,1753.0,1743.0,613.0
Gwinnett,136,Hog Mountain C,1724.0,1847.0,652.0
Gwinnett,119,Berkshire O,1734.0,1730.0,635.0
Gwinnett,69,Cates J,1668.0,1720.0,585.0
Gwinnett,68,Cates I,1759.0,1713.0,584.0
Gwinnett,8,Duncans A,1701.0,1778.0,524.0
Gwinnett,110,Martins G,1677.0,1857.0,626.0
Gwinnett,137,Rockycreek B,1731.0,1766.0,653.0
Gwinnett,102,Pucketts B,1630.0,1856.0,618.0
Gwinnett,67,Pucketts E,1640.0,1727.0,583.0
Gwinnett,70,Goodwins B,1692.0,1704.0,586.0
Gwinnett,138,Duluth I,1761.0,1706.0,654.0
Gwinnett,71,Lawrenceville F,1748.0,1709.0,587.0
Gwinnett,44,Rockbridge B,1749.0,1842.0,560.0
Gwinnett,73,Pinckneyville P,1772.0,1725.0,589.0
Gwinnett,74,Pinckneyville Q,1711.0,1765.0,590.0
Gwinnett,66,Pinckneyville O,1754.0,1729.0,582.0
Gwinnett,135,Pucketts C,1635.0,1707.0,651.0
Gwinnett,9,Pucketts A,1649.0,1804.0,525.0
Gwinnett,111,Duluth H,1766.0,1848.0,627.0
Gwinnett,134,Baycreek F,1682.0,1703.0,650.0
Gwinnett,18,Martins B,1670.0,1800.0,534.0
Gwinnett,16,Lawrenceville B,1674.0,1798.0,532.0
Gwinnett,15,Lawrenceville A,1676.0,1805.0,531.0
Gwinnett,130,Suwanee D,1641.0,1826.0,646.0
Gwinnett,14,Garners A,1667.0,1797.0,530.0
Gwinnett,19,Martins C,1774.0,1801.0,535.0
Gwinnett,13,Duncans C,1740.0,1795.0,529.0
Gwinnett,7,Duluth A,1690.0,1726.0,523.0
Gwinnett,12,Berkshire B,1708.0,1794.0,528.0
Gwinnett,101,Pinckneyville U,1741.0,1851.0,617.0
Gwinnett,10,Cates A,1768.0,1792.0,526.0
Gwinnett,131,Suwanee E,1745.0,1809.0,647.0
Gwinnett,88888,Absentee (domestic),,1716.0,
Gwinnett,132,Lawrenceville K,1638.0,1728.0,648.0
Gwinnett,41,Baycreek B,1657.0,1839.0,557.0
Gwinnett,133,Harbins B,1629.0,1723.0,649.0
Gwinnett,11,Berkshire A,1709.0,1793.0,527.0
Gwinnett,75,Rockbridge C,1650.0,1731.0,591.0
Gwinnett,72,Martins E,1715.0,1705.0,588.0
Gwinnett,141,Sugar Hill G,1707.0,1721.0,657.0
Gwinnett,79,Cates K,1687.0,1753.0,595.0
Gwinnett,120,Berkshire P,1652.0,1816.0,636.0
Gwinnett,139,Martins K,1695.0,1710.0,655.0
Gwinnett,61,Lawrenceville E,1661.0,1759.0,577.0
Gwinnett,103,Berkshire L,1710.0,1859.0,619.0
Gwinnett,142,Suwanee F,1655.0,1714.0,658.0
Gwinnett,45,Garners B,1698.0,1843.0,561.0
Gwinnett,143,Lawrenceville L,1653.0,1768.0,659.0
Gwinnett,144,Lawrenceville M,1696.0,1824.0,660.0
Gwinnett,145,Baycreek G,1679.0,1823.0,661.0
Gwinnett,146,Baycreek H,1645.0,1822.0,662.0
Gwinnett,104,Rockbridge F,1697.0,1852.0,620.0
Gwinnett,46,Cates F,1775.0,1844.0,562.0
Gwinnett,47,Cates G,1703.0,1828.0,563.0
Gwinnett,48,Duluth B,1628.0,1836.0,564.0
Gwinnett,49,Garners C,1728.0,1827.0,565.0
Gwinnett,27,Hog Mountain B,1678.0,1774.0,543.0
Gwinnett,140,Suwanee H,1639.0,1722.0,656.0
Gwinnett,78,Baycreek K,1646.0,1752.0,594.0
Gwinnett,17,Martins A,1755.0,1799.0,533.0
Gwinnett,64,Garners D,1624.0,1719.0,580.0
Gwinnett,62,Pinckneyville L,1721.0,1717.0,578.0
Gwinnett,76,Rockbridge D,1681.0,1750.0,592.0
Gwinnett,4,Suwanee A,1758.0,1733.0,520.0
Gwinnett,5,Baycreek A,1770.0,1708.0,521.0
Gwinnett,65,Berkshire H,1767.0,1724.0,581.0
Gwinnett,28,Rockycreek A,1632.0,1775.0,544.0
Gwinnett,100,Suwanee B,1684.0,1849.0,616.0
Gwinnett,40,Pinckneyville H,1654.0,1838.0,556.0
Gwinnett,77,Goodwins C,1746.0,1751.0,593.0
Gwinnett,6,Goodwins A,1717.0,1711.0,522.0
Gwinnett,63,Pinckneyville M,1722.0,1718.0,579.0
Gwinnett,29,Cates B,1760.0,1777.0,545.0
Gwinnett,43,Martins D,1739.0,1841.0,559.0
Habersham,2,Habersham South,1785.0,1867.0,771.0
Habersham,4,Town Of Mount Airy,1786.0,1868.0,773.0
Habersham,6,Mud Creek,1780.0,1862.0,775.0
Habersham,99999,Absentee (outside US),,1864.0,
Habersham,88888,Absentee (domestic),,1863.0,
Habersham,7,Amys Creek,1783.0,1866.0,776.0
Habersham,1,Habersham North,1781.0,1860.0,770.0
Habersham,3,Demorest,1782.0,1861.0,772.0
Habersham,5,City Of Baldwin,1784.0,1865.0,774.0
Hall,19,Whelchel,1795.0,1871.0,2143.0
Hall,67,,,1891.0,
Hall,24,Gainesville IV,1817.0,1890.0,2148.0
Hall,25,Gainesville V,1800.0,1896.0,2149.0
Hall,18,,1804.0,1875.0,2142.0
Hall,1,Wilson,1788.0,1902.0,2125.0
Hall,2,Chicopee,1813.0,1898.0,2126.0
Hall,4,,,1887.0,
Hall,16,Bark Camp,1794.0,1877.0,2140.0
Hall,21,Gainesville I,1802.0,1873.0,2145.0
Hall,29,Friendship II,1801.0,1892.0,2153.0
Hall,3,Oakwood I,1798.0,1895.0,2127.0
Hall,4,Oakwood II,1791.0,1894.0,2128.0
Hall,28,Friendship I,1815.0,1903.0,2152.0
Hall,22,Gainesville II,1816.0,1869.0,2146.0
Hall,5,Flowery Branch I,1797.0,1901.0,2129.0
Hall,6,Flowery Branch II,1808.0,1870.0,2130.0
Hall,26,Gillsville,1789.0,1899.0,2150.0
Hall,154,,,1881.0,
Hall,23,Gainesville III,1806.0,1880.0,2147.0
Hall,17,Chestatee,1793.0,1889.0,2141.0
Hall,7,Roberts,1796.0,1874.0,2131.0
Hall,20,West Whelchel,1809.0,1872.0,2144.0
Hall,30,Friendship III,1814.0,1893.0,2154.0
Hall,9,Morgan II,1807.0,1888.0,2133.0
Hall,31,Friendship IV,1805.0,1897.0,2155.0
Hall,88888,Absentee (domestic),,1885.0,
Hall,10,Candler,1812.0,1886.0,2134.0
Hall,11,Tadmore,1811.0,1884.0,2135.0
Hall,12,Glade,1799.0,1882.0,2136.0
Hall,13,,1790.0,1876.0,2137.0
Hall,14,Clermont,1787.0,1879.0,2138.0
Hall,15,Quillians,1792.0,1878.0,2139.0
Hall,8,Morgan I,1810.0,1883.0,2132.0
Hall,27,Big Hickory,1803.0,1900.0,2151.0
Hancock,1A,Devereux Fire Station,1823.0,1914.0,1902.0
Hancock,88888,Absentee (domestic),,1915.0,
Hancock,3A,Mayfield Community Center,1821.0,1910.0,1906.0
Hancock,3B,Power Of God,1826.0,1905.0,1907.0
Hancock,3C,Warren Chapel,1824.0,1904.0,1908.0
Hancock,4C,Sparta,1825.0,1908.0,1911.0
Hancock,99999,Absentee (outside US),,1912.0,
Hancock,1B,St. Mark,1827.0,1906.0,1903.0
Hancock,4A,Youth Center,1818.0,1907.0,1909.0
Hancock,2B,Second Beulah,1822.0,1909.0,1905.0
Hancock,2A,Courthouse,1820.0,1911.0,1904.0
Hancock,4B,Second Darrien,1819.0,1913.0,1910.0
Haralson,3,Buchanan,1830.0,1921.0,2641.0
Haralson,13,,1834.0,1916.0,2651.0
Haralson,12,Tallapoosa,1829.0,1918.0,2650.0
Haralson,5,Corinth,1835.0,1926.0,2643.0
Haralson,10,Seventh,1828.0,1927.0,2648.0
Haralson,8,Little Creek,1832.0,1923.0,2646.0
Haralson,6,Twentieth,1837.0,1922.0,2644.0
Haralson,2,Bremen,1833.0,1924.0,2640.0
Haralson,9,Mt View,1836.0,1925.0,2647.0
Haralson,11,Berea-Steadman,1838.0,1920.0,2649.0
Haralson,4,Buncombe,1839.0,1919.0,2642.0
Haralson,7,Felton,1831.0,1917.0,2645.0
Harris,WH,Waverly Hall,1845.0,1930.0,683.0
Harris,88888,Absentee (domestic),,1936.0,
Harris,Whitesville,Whitesville,1849.0,1929.0,684.0
Harris,MG,Mulberry Grove,1846.0,1933.0,678.0
Harris,106,,,1939.0,
Harris,PV,Pine Mountain Valley,1842.0,1940.0,679.0
Harris,Cataula,Cataula,1850.0,1934.0,673.0
Harris,VP,Valley Plains,1843.0,1935.0,682.0
Harris,L9,Lower 1h,1844.0,1932.0,677.0
Harris,Ellerslie,Ellerslie,1851.0,1941.0,674.0
Harris,Skinner,Skinner,1848.0,1931.0,680.0
Harris,U9,Upper 1h,1847.0,1937.0,681.0
Harris,GM,Goodman,1841.0,1928.0,675.0
Harris,Hamilton,Hamilton,1840.0,1938.0,676.0
Hart,7,Shoal Creek,1856.0,1945.0,1940.0
Hart,8,,1858.0,1942.0,1941.0
Hart,4,Cokesbury,1857.0,1947.0,1937.0
Hart,3,Goldmine,1853.0,1943.0,1936.0
Hart,5,Reed Creek,1852.0,1946.0,1938.0
Hart,6,Bowersville,1854.0,1944.0,1939.0
Hart,2,Hartwell,1855.0,1948.0,1935.0
Heard,Franklin,Franklin,1859.0,1952.0,1882.0
Heard,99999,Absentee (outside US),,1951.0,
