index,County,Precinct,Registered Voters,Jason Shaw (I) (Rep)_Election Day Votes,Jason Shaw (I) (Rep)_Advanced Voting Votes,Jason Shaw (I) (Rep)_Absentee by Mail Votes,Jason Shaw (I) (Rep)_Provisional Votes,Jason Shaw (I) (Rep)_Choice Total,Robert G. Bryant (Dem)_Election Day Votes,Robert G. Bryant (Dem)_Advanced Voting Votes,Robert G. Bryant (Dem)_Absentee by Mail Votes,Robert G. Bryant (Dem)_Provisional Votes,Robert G. Bryant (Dem)_Choice Total,Elizabeth Melton (Lib)_Election Day Votes,Elizabeth Melton (Lib)_Advanced Voting Votes,Elizabeth Melton (Lib)_Absentee by Mail Votes,Elizabeth Melton (Lib)_Provisional Votes,Elizabeth Melton (Lib)_Choice Total,Total,
13,Cobb,Bryant 01,2142,25,42,25,0,92,182,674,460,2,1318,8,36,14,1,59,1469,
14,Cobb,Bryant 02,6209,59,102,59,0,220,500,1444,756,6,2706,36,50,29,1,116,3042,
15,Cobb,Blackwell 01,2698,201,417,280,3,901,162,346,489,0,997,45,46,34,0,125,2023,
16,Cobb,Chattahoochee 01,5969,260,508,250,2,1020,368,1325,911,3,2607,66,86,63,2,217,3844,
17,Cobb,Cheatham Hill 02,3085,305,702,460,0,1467,104,356,443,1,904,30,42,30,0,102,2473,
18,Cobb,Cheatham Hill 03,4029,309,820,545,1,1675,125,663,641,0,1429,35,66,46,0,147,3251,
19,Cobb,Chalker 01,6065,304,614,421,1,1340,441,1092,749,3,2285,73,71,49,0,193,3818,
20,Cobb,Clarkdale 01,1937,109,197,147,1,454,120,320,296,1,737,12,21,17,1,51,1242,
21,Cobb,Clarkdale 02,5372,252,465,269,2,988,418,1232,833,5,2488,43,49,31,0,123,3599,
22,Cobb,Cooper 01,5252,128,301,237,0,666,390,1204,887,4,2485,34,51,30,0,115,3266,
23,Cobb,Chestnut Ridge 01,3162,324,619,613,0,1556,103,325,566,0,994,26,37,42,0,105,2655,
24,Cobb,Dickerson 01,2828,263,560,475,4,1302,70,315,554,1,940,22,37,44,0,103,2345,
25,Cobb,Dobbins 01,3024,93,131,103,6,333,235,394,344,9,982,33,34,22,0,89,1404,
26,Cobb,Dobbins 02,3984,185,302,152,1,640,327,806,491,6,1630,46,57,31,1,135,2405,
27,Cobb,Dowell 01,3197,247,556,344,0,1147,151,540,540,4,1235,30,40,30,0,100,2482,
28,Cobb,Dodgen 01,2100,249,389,364,2,1004,65,230,366,1,662,30,18,25,0,73,1739,
29,Cobb,Durham 01,4256,391,1348,600,1,2340,76,457,451,1,985,25,64,44,0,133,3458,
30,Cobb,Davis 01,2093,308,344,233,0,885,113,268,331,0,712,35,15,28,0,78,1675,
31,Cobb,Eastside 01,3040,328,562,561,3,1454,84,301,573,1,959,25,21,45,0,91,2504,
32,Cobb,Eastside 02,4074,307,727,819,2,1855,104,425,774,1,1304,41,52,75,0,168,3327,
33,Cobb,Elizabeth 01,4065,218,323,173,1,715,295,779,522,3,1599,40,44,40,1,125,2439,
34,Cobb,Elizabeth 02,2434,241,374,397,3,1015,109,287,359,1,756,28,35,26,0,89,1860,
35,Cobb,Elizabeth 03,2767,300,444,505,1,1250,101,345,428,1,875,32,27,34,0,93,2218,
36,Cobb,Elizabeth 04,3011,251,269,227,1,748,225,448,495,0,1168,50,25,35,0,110,2026,
37,Cobb,Elizabeth 05,2884,326,458,371,0,1155,121,333,534,1,989,44,39,29,0,112,2256,
38,Cobb,East Piedmont 01,2627,250,312,236,1,799,173,386,410,0,969,43,27,21,0,91,1859,
39,Cobb,Fair Oaks 02,5779,224,386,298,5,913,466,1035,913,6,2420,58,46,43,0,147,3480,
40,Cobb,Fair Oaks 04,5322,252,294,255,0,801,488,614,613,8,1723,52,46,34,1,133,2657,
41,Cobb,Fullers Park 01,3452,347,621,544,0,1512,118,385,649,0,1152,32,38,54,0,124,2788,
42,Cobb,Ford 01,3161,307,962,436,1,1706,69,328,340,0,737,26,40,21,0,87,2530,
43,Cobb,Frey 01,2582,166,807,308,0,1281,57,304,277,1,639,19,40,31,0,90,2010,
44,Cobb,Garrison Mill 01,2872,328,578,367,1,1274,109,339,477,0,925,38,43,33,0,114,2313,
45,Cobb,Gritters 01,4033,417,655,494,1,1567,215,443,570,1,1229,54,56,42,0,152,2948,
46,Cobb,Harmony-Leland 01,6394,118,344,223,0,685,333,1886,1406,5,3630,37,79,60,0,176,4491,
47,Cobb,Harrison 01,3122,334,866,479,0,1679,79,306,321,0,706,35,46,30,0,111,2496,
48,Cobb,Hightower 01,4262,389,751,847,0,1987,89,444,821,0,1354,33,42,76,0,151,3492,
49,Cobb,Hayes 01,4111,350,1058,611,0,2019,118,429,522,1,1070,28,64,40,1,133,3222,
50,Cobb,Kennesaw 1A,2499,202,343,186,7,738,163,394,226,8,791,48,35,24,1,108,1637,
51,Cobb,Kennesaw 2A,3944,292,683,345,1,1321,174,545,486,2,1207,51,66,42,2,161,2689,
52,Cobb,Kennesaw 3A,6477,277,830,424,4,1535,348,1197,917,3,2465,68,84,64,0,216,4216,
53,Cobb,Kennesaw 4A,3783,237,637,406,2,1282,173,554,523,0,1250,25,65,41,1,132,2664,
54,Cobb,Kennesaw 5A,5855,495,1027,463,0,1985,299,1059,863,2,2223,71,92,48,0,211,4419,
55,Cobb,Kell 01,2006,282,325,246,0,853,112,189,294,1,596,48,29,36,1,114,1563,
56,Cobb,Kemp 01,1960,241,504,319,0,1064,59,169,214,0,442,22,26,19,0,67,1573,
57,Cobb,Kemp 02,4049,367,829,597,5,1798,131,552,562,2,1247,46,56,34,0,136,3181,
58,Cobb,Kemp 03,3955,501,1152,565,2,2220,84,379,406,0,869,36,48,20,1,105,3194,
59,Cobb,Lassiter 01,3647,430,713,558,0,1701,99,426,573,2,1100,42,54,48,0,144,2945,
60,Cobb,Lindley 01,4797,181,376,276,0,833,258,1365,1135,1,2759,31,54,48,0,133,3725,
61,Cobb,Lost Mountain 01,3604,190,1019,524,1,1734,83,534,494,0,1111,26,59,38,0,123,2968,
62,Cobb,Lost Mountain 02,4121,354,1389,620,0,2363,91,518,427,0,1036,28,44,42,0,114,3513,
63,Cobb,Lost Mountain 03,5387,277,1666,715,1,2659,110,754,622,1,1487,28,95,58,0,181,4327,
64,Cobb,Lost Mountain 04,2629,240,714,349,1,1304,51,329,318,0,698,29,47,21,0,97,2099,
65,Cobb,Mableton 01,5127,140,465,400,4,1009,256,1099,993,0,2348,27,86,49,0,162,3519,
66,Cobb,Mableton 02,3330,128,211,171,0,510,239,586,523,0,1348,21,31,27,0,79,1937,
67,Cobb,Mableton 03,3010,175,386,321,0,882,165,506,469,3,1143,32,38,40,0,110,2135,
68,Cobb,Mableton 04,1581,134,224,219,0,577,59,271,302,0,632,17,22,12,0,51,1260,
69,Cobb,Mabry 01,1656,242,369,269,3,883,47,162,227,1,437,12,20,22,1,55,1375,
70,Cobb,Macland 01,4213,140,392,203,0,735,252,1036,780,1,2069,34,61,37,1,133,2937,
71,Cobb,Murdock 01,4059,432,684,720,0,1836,131,444,750,0,1325,36,47,69,0,152,3313,
72,Cobb,McEachern 01,3549,153,537,362,1,1053,125,774,625,0,1524,19,36,31,0,86,2663,
73,Cobb,McCleskey 01,1736,242,344,234,0,820,65,185,294,1,545,23,14,19,0,56,1421,
74,Cobb,McClure 01,3290,368,842,402,2,1614,99,364,381,1,845,35,48,36,0,119,2578,
75,Cobb,Marietta 1A,4468,183,310,216,1,710,299,671,504,6,1480,57,55,44,0,156,2346,
76,Cobb,Marietta 2A,2059,266,368,363,0,997,94,266,266,0,626,36,32,32,0,100,1723,
77,Cobb,Marietta 2B,4447,248,514,438,1,1201,306,807,631,0,1744,39,56,36,1,132,3077,
78,Cobb,Marietta 3A,4388,312,646,544,1,1503,170,654,673,2,1499,60,66,54,0,180,3182,
79,Cobb,Marietta 3B,2218,46,99,80,0,225,165,466,424,1,1056,17,32,14,0,63,1344,
80,Cobb,Marietta 4A,1956,408,366,376,0,1150,64,155,217,1,437,21,24,20,0,65,1652,
81,Cobb,Marietta 4B,2056,185,276,258,0,719,94,304,312,1,711,25,30,31,0,86,1516,
82,Cobb,Marietta 4C,2781,286,680,398,0,1364,75,315,406,0,796,24,32,35,0,91,2251,
83,Cobb,Marietta 5A,3324,157,251,198,0,606,252,548,530,6,1336,42,34,29,1,106,2048,
84,Cobb,Marietta 5B,3084,126,146,103,0,375,252,509,398,2,1161,31,33,26,1,91,1627,
85,Cobb,Marietta 6A,2647,109,161,99,2,371,237,502,351,3,1093,29,36,15,0,80,1544,
86,Cobb,Marietta 6B,2910,238,441,333,0,1012,124,459,560,0,1143,39,33,39,0,111,2266,
87,Cobb,Marietta 7A,3745,97,147,96,1,341,247,714,400,3,1364,39,46,27,0,112,1817,
88,Cobb,Mars Hill 01,3633,415,1087,470,2,1974,85,265,296,0,646,31,46,25,0,102,2722,
89,Cobb,Mars Hill 02,2916,282,565,243,0,1090,114,386,371,0,871,38,50,31,0,119,2080,
90,Cobb,Mt Bethel 01,4125,399,775,786,3,1963,83,386,804,1,1274,39,44,68,2,153,3390,
91,Cobb,Mt Bethel 03,3294,219,689,534,0,1442,68,400,617,1,1086,20,36,39,0,95,2623,
92,Cobb,Mt Bethel 04,2981,256,577,580,0,1413,63,278,559,0,900,30,28,42,0,100,2413,
93,Cobb,North Cobb 01,2317,200,374,202,0,776,100,384,314,1,799,31,30,21,0,82,1657,
94,Cobb,Nickajack 01,4889,150,409,265,3,827,296,1300,901,2,2499,28,76,44,0,148,3474,
95,Cobb,Norton Park 01,4922,208,483,458,1,1150,336,713,742,6,1797,59,57,74,1,191,3138,
96,Cobb,Nicholson 01,2455,284,378,295,1,958,110,297,350,0,757,33,41,32,0,106,1821,
97,Cobb,Oakdale 01,3944,265,514,484,0,1263,152,722,786,1,1661,21,39,43,1,104,3028,
98,Cobb,Oregon 01,1614,164,397,213,1,775,72,220,213,0,505,24,19,16,1,60,1340,
99,Cobb,Oregon 02,5671,207,388,377,0,972,395,1201,1066,3,2665,44,71,50,0,165,3802,
100,Cobb,Oregon 03,5713,199,337,290,2,828,418,951,751,6,2126,51,54,65,2,172,3126,
101,Cobb,Oregon 04,4673,181,400,295,1,877,309,919,940,4,2172,36,65,34,0,135,3184,
102,Cobb,Oregon 05,3846,292,602,346,1,1241,157,865,658,0,1680,31,50,36,0,117,3038,
103,Cobb,Pebblebrook 01,5218,109,262,217,0,588,411,1259,886,6,2562,34,65,32,1,132,3282,
104,Cobb,Powers Ferry 01,3504,330,488,399,0,1217,168,445,535,5,1153,49,50,46,0,145,2515,
105,Cobb,Pine Mountain 01,3491,352,970,516,1,1839,102,381,394,5,882,31,42,30,0,103,2824,
106,Cobb,Pine Mountain 02,3127,400,849,577,0,1826,70,288,318,1,677,27,35,36,1,99,2602,
107,Cobb,Post Oak 01,3660,377,812,563,4,1756,98,368,545,0,1011,37,64,60,0,161,2928,
108,Cobb,Pope 01,3153,254,632,483,0,1369,98,364,559,0,1021,29,52,50,0,131,2521,
109,Cobb,Palmer 01,2760,282,473,358,0,1113,127,311,349,0,787,32,42,32,0,106,2006,
110,Cobb,Powders Springs 1A,4755,137,526,312,1,976,174,1268,1005,4,2451,30,67,45,1,143,3570,
111,Cobb,Powders Springs 2A,3536,81,220,147,0,448,200,908,588,3,1699,28,46,30,0,104,2251,
112,Cobb,Powders Springs 3A,3991,113,372,208,0,693,240,1052,596,1,1889,28,49,35,0,112,2694,
113,Cobb,Pitner 01,2814,326,517,292,1,1136,161,350,342,1,854,41,38,23,0,102,2092,
114,Cobb,Rocky Mount 01,3390,462,624,406,1,1493,125,356,564,2,1047,35,42,33,0,110,2650,
115,Cobb,Riverside 01,2133,36,36,25,0,97,203,468,305,2,978,13,19,5,0,37,1112,
116,Cobb,Roswell 01,5374,493,1042,997,1,2533,132,544,1113,0,1789,48,57,77,0,182,4504,
117,Cobb,Roswell 02,3701,396,664,655,3,1718,104,368,753,0,1225,30,28,48,0,106,3049,
118,Cobb,Sandy Plains 01,2933,296,453,381,0,1130,131,395,529,2,1057,46,50,37,0,133,2320,
119,Cobb,Shallowford Falls 01,3387,393,651,562,0,1606,102,362,626,1,1091,37,39,37,0,113,2810,
120,Cobb,Simpson 01,1868,176,374,249,1,800,55,266,295,0,616,18,28,16,0,62,1478,
121,Cobb,Sewell Mill 01,3493,334,573,506,0,1413,137,451,655,0,1243,34,46,59,0,139,2795,
122,Cobb,Sewell Mill 03,4759,348,443,488,3,1282,302,716,659,3,1680,52,47,48,1,148,3110,
123,Cobb,Smyrna 1A,4152,151,209,196,1,557,373,801,619,3,1796,40,37,43,0,120,2473,
124,Cobb,Smyrna 2A,5539,153,433,296,1,883,363,1232,961,1,2557,71,72,66,0,209,3649,
125,Cobb,Smyrna 3A,4573,207,501,318,0,1026,222,930,811,3,1966,33,72,61,1,167,3159,
126,Cobb,Smyrna 3B,2496,156,373,256,1,786,113,451,456,2,1022,31,42,36,0,109,1917,
127,Cobb,Smyrna 4A,5842,334,854,831,1,2020,200,975,1265,4,2444,44,80,95,1,220,4684,
128,Cobb,Smyrna 5A,4319,227,363,273,1,864,285,764,751,8,1808,51,57,48,0,156,2828,
129,Cobb,Smyrna 6A,5936,341,809,713,1,1864,241,1083,1124,7,2455,55,86,77,0,218,4537,
130,Cobb,Smyrna 7A,6378,228,727,598,0,1553,198,1660,1564,1,3423,33,76,69,0,178,5154,
131,Cobb,Sope Creek 01,2163,272,376,397,1,1046,87,212,400,0,699,18,22,32,0,72,1817,
132,Cobb,Sope Creek 02,4729,366,778,698,3,1845,168,652,797,1,1618,29,52,56,0,137,3600,
133,Cobb,Sope Creek 03,2886,337,536,442,0,1315,95,325,445,0,865,20,28,37,0,85,2265,
134,Cobb,Sweetwater 01,3235,185,425,246,0,856,187,691,475,1,1354,25,43,21,0,89,2299,
135,Cobb,Sweetwater 02,3367,88,158,176,4,426,247,603,579,16,1445,20,26,26,1,73,1944,
136,Cobb,Terrell Mill 01,5816,232,445,378,1,1056,421,1000,831,10,2262,57,79,67,0,203,3521,
137,Cobb,Timber Ridge 01,2448,268,456,413,0,1137,61,269,488,1,819,19,24,29,0,72,2028,
138,Cobb,Vaughan 01,3146,337,939,357,0,1633,86,359,319,0,764,40,57,29,0,126,2523,
139,Cobb,Vinings 01,3260,193,275,282,1,751,182,711,561,2,1456,24,46,27,0,97,2304,
140,Cobb,Vinings 02,6400,295,648,608,2,1553,366,1231,1069,3,2669,48,63,69,1,181,4403,
141,Cobb,Vinings 03,4407,166,525,447,3,1141,217,954,812,2,1985,25,46,35,0,106,3232,
142,Cobb,Vinings 04,3405,416,462,541,2,1421,169,472,467,0,1108,31,34,27,0,92,2621,
143,Cobb,Wade Green 02,4718,393,729,463,1,1586,218,772,720,0,1710,78,64,42,0,184,3480,
144,Cobb,Willeo 01,2836,343,531,475,1,1350,95,291,498,0,884,38,29,44,0,111,2345,
