index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
77,Cobb,Marietta 2B,4447,455,1115,928,2,2500,127,229,137,1,494,2994,
78,Cobb,Marietta 3A,4388,430,1116,1086,1,2633,94,224,147,2,467,3100,
79,Cobb,Marietta 3B,2218,175,460,417,1,1053,45,130,83,0,258,1311,
80,Cobb,Marietta 4A,1956,414,453,548,0,1415,66,85,57,0,208,1623,
81,Cobb,Marietta 4B,2056,243,504,519,1,1267,54,99,58,0,211,1478,
82,Cobb,Marietta 4C,2781,332,853,720,0,1905,53,153,99,0,305,2210,
83,Cobb,Marietta 5A,3324,346,668,621,3,1638,100,158,109,2,369,2007,
84,Cobb,Marietta 5B,3084,337,551,404,3,1295,67,123,105,0,295,1590,
85,Cobb,Marietta 6A,2647,272,574,388,4,1238,93,126,54,1,274,1512,
86,Cobb,Marietta 6B,2910,324,756,810,0,1890,76,143,98,0,317,2207,
87,Cobb,Marietta 7A,3745,305,735,434,1,1475,64,161,77,3,305,1780,
88,Cobb,Mars Hill 01,3633,422,1118,689,1,2230,96,265,78,1,440,2670,
89,Cobb,Mars Hill 02,2916,367,821,538,0,1726,55,174,88,0,317,2043,
90,Cobb,Mt Bethel 01,4125,423,1013,1451,4,2891,84,177,154,2,417,3308,
91,Cobb,Mt Bethel 03,3294,250,939,1025,0,2214,47,160,119,0,326,2540,
92,Cobb,Mt Bethel 04,2981,282,753,1006,0,2041,57,108,126,0,291,2332,
93,Cobb,North Cobb 01,2317,259,647,465,1,1372,66,134,66,0,266,1638,
94,Cobb,Nickajack 01,4889,385,1466,1052,3,2906,88,292,116,2,498,3404,
95,Cobb,Norton Park 01,4922,455,1017,1080,8,2560,143,217,144,1,505,3065,
96,Cobb,Nicholson 01,2455,370,583,572,1,1526,56,121,83,0,260,1786,
97,Cobb,Oakdale 01,3944,345,1065,1135,0,2545,82,189,121,0,392,2937,
98,Cobb,Oregon 01,1614,216,495,363,2,1076,36,125,65,0,226,1302,
99,Cobb,Oregon 02,5671,485,1348,1228,2,3063,141,297,216,0,654,3717,
100,Cobb,Oregon 03,5713,519,1067,895,4,2485,137,248,174,4,563,3048,
101,Cobb,Oregon 04,4673,379,1112,1017,3,2511,122,263,212,1,598,3109,
102,Cobb,Oregon 05,3846,391,1225,923,1,2540,90,266,105,0,461,3001,
103,Cobb,Pebblebrook 01,5218,401,1216,860,5,2482,138,353,222,1,714,3196,
104,Cobb,Powers Ferry 01,3504,431,819,829,2,2081,104,144,121,1,370,2451,
105,Cobb,Pine Mountain 01,3491,399,1165,801,5,2370,77,192,102,0,371,2741,
106,Cobb,Pine Mountain 02,3127,391,973,804,2,2170,82,170,103,0,355,2525,
107,Cobb,Post Oak 01,3660,424,1056,1028,3,2511,86,160,113,1,360,2871,
108,Cobb,Pope 01,3153,313,850,955,0,2118,71,173,118,0,362,2480,
109,Cobb,Palmer 01,2760,334,661,625,0,1620,103,152,95,0,350,1970,
110,Cobb,Powders Springs 1A,4755,269,1500,1145,4,2918,66,327,179,1,573,3491,
111,Cobb,Powders Springs 2A,3536,229,902,616,0,1747,85,261,133,2,481,2228,
112,Cobb,Powders Springs 3A,3991,283,1090,682,1,2056,89,362,123,0,574,2630,
113,Cobb,Pitner 01,2814,429,761,567,2,1759,100,132,69,0,301,2060,
114,Cobb,Rocky Mount 01,3390,494,855,862,2,2213,112,153,118,0,383,2596,
115,Cobb,Riverside 01,2133,172,387,251,1,811,76,129,73,1,279,1090,
116,Cobb,Roswell 01,5374,553,1412,1902,1,3868,108,202,199,0,509,4377,
117,Cobb,Roswell 02,3701,454,865,1264,2,2585,76,169,150,1,396,2981,
118,Cobb,Sandy Plains 01,2933,391,743,817,2,1953,73,143,105,0,321,2274,
119,Cobb,Shallowford Falls 01,3387,443,862,1095,0,2400,86,161,107,1,355,2755,
120,Cobb,Simpson 01,1868,207,557,493,1,1258,40,102,59,0,201,1459,
121,Cobb,Sewell Mill 01,3493,399,913,1024,0,2336,99,138,158,0,395,2731,
122,Cobb,Sewell Mill 03,4759,567,964,1012,4,2547,126,215,150,2,493,3040,
123,Cobb,Smyrna 1A,4152,450,857,725,2,2034,111,167,117,2,397,2431,
124,Cobb,Smyrna 2A,5539,464,1460,1131,2,3057,123,246,140,0,509,3566,
125,Cobb,Smyrna 3A,4573,366,1216,1003,4,2589,90,251,159,0,500,3089,
126,Cobb,Smyrna 3B,2496,251,699,650,3,1603,46,131,79,0,256,1859,
127,Cobb,Smyrna 4A,5842,472,1611,1862,4,3949,99,255,271,1,626,4575,
128,Cobb,Smyrna 5A,4319,448,954,882,8,2292,104,212,141,1,458,2750,
129,Cobb,Smyrna 6A,5936,522,1631,1658,4,3815,104,320,206,3,633,4448,
130,Cobb,Smyrna 7A,6378,384,2067,1931,0,4382,66,336,245,0,647,5029,
131,Cobb,Sope Creek 01,2163,315,514,733,1,1563,55,81,78,0,214,1777,
132,Cobb,Sope Creek 02,4729,472,1217,1335,3,3027,91,222,170,1,484,3511,
133,Cobb,Sope Creek 03,2886,374,751,788,0,1913,60,119,107,0,286,2199,
134,Cobb,Sweetwater 01,3235,307,889,602,0,1798,86,225,120,1,432,2230,
135,Cobb,Sweetwater 02,3367,279,590,612,12,1493,70,187,133,8,398,1891,
136,Cobb,Terrell Mill 01,5816,543,1214,1053,11,2821,153,278,175,0,606,3427,
137,Cobb,Timber Ridge 01,2448,292,622,824,1,1739,48,108,82,0,238,1977,
138,Cobb,Vaughan 01,3146,391,1112,617,0,2120,63,220,61,0,344,2464,
139,Cobb,Vinings 01,3260,331,851,775,1,1958,70,155,72,0,297,2255,
140,Cobb,Vinings 02,6400,578,1669,1516,4,3767,112,256,177,2,547,4314,
141,Cobb,Vinings 03,4407,321,1240,1109,4,2674,78,245,140,1,464,3138,
142,Cobb,Vinings 04,3405,522,806,896,0,2224,82,139,115,1,337,2561,
143,Cobb,Wade Green 02,4718,557,1283,1033,0,2873,113,246,156,1,516,3389,
144,Cobb,Willeo 01,2836,408,711,908,0,2027,64,117,97,1,279,2306,
